cell_id,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,Cluster
701,13.026920223236084,1379.165570068359,63,0,0,63,292.02546875,6.8637500000000005,Stromal
702,25.651246070861816,1388.1732666015623,202,0,0,202,454.4525,22.3975,Stromal
703,16.21858196258545,1400.891516113281,180,1,0,181,438.9187500000001,59.92234375,Stromal
704,3.921529412269592,1405.5567626953125,26,0,0,26,106.61390625,6.999218750000001,Macrophages_1
705,8.690077352523803,1414.6729919433594,47,0,0,47,121.1090625,30.57078125,Stromal
706,22.84509563446045,1419.5694152832032,244,0,0,244,285.25203125,53.465,Stromal
707,7.75150785446167,1425.642266845703,88,0,0,88,212.46015625,39.195625,Endothelial
708,4.941130828857422,1439.6628051757812,65,1,0,66,156.46640625,10.7471875,Myoepi_ACTA2+
709,16.080025386810302,1441.1697082519531,132,1,0,133,229.07765625,48.4978125,Stromal
710,31.620344352722167,1444.1231262207032,104,0,0,104,242.98578125,23.8425,CD8+_T_Cells
711,26.92450485229492,1455.9703125,121,0,0,121,211.19578125,51.9296875,Macrophages_1
712,5.6093189954757685,1453.3888732910157,62,0,0,62,128.19859375,16.21109375,Myoepi_ACTA2+
713,17.694203090667724,1460.5821228027344,148,0,0,148,164.23328125,60.91578125,Endothelial
714,4.84065854549408,1463.8710998535155,47,0,0,47,96.58921875,21.675,Macrophages_1
715,9.154335832595825,1471.3655639648437,100,0,0,100,110.85859375,62.676875,Myoepi_ACTA2+
716,23.059656238555903,1470.0340148925782,98,0,0,98,115.5096875,45.29171875,Stromal
717,17.541423320770264,1478.645245361328,135,0,0,135,126.39234375,62.81234375,Myoepi_ACTA2+
718,30.97245864868164,1476.4358886718749,132,1,0,133,172.5871875,52.38125,Stromal
719,4.288596200942993,1478.298583984375,65,0,0,65,86.51937500000001,17.881875,Myoepi_ACTA2+
720,7.502282571792603,1487.698388671875,132,0,0,133,161.7496875,38.87953125,Myoepi_ACTA2+
721,28.47835922241211,1489.7106018066406,90,0,0,90,111.445625,24.023125,Myoepi_ACTA2+
722,18.223231983184814,1494.0694458007813,201,0,0,201,167.84578125000002,79.97171875000001,Myoepi_ACTA2+
723,28.408684539794923,1502.4116271972655,143,0,0,143,112.21328125,68.41171875,Myoepi_ACTA2+
724,6.660824108123779,1500.4650939941405,133,0,0,133,167.57484375,28.13234375,Myoepi_ACTA2+
725,20.94080238342285,1506.650836181641,152,0,0,152,114.51625,64.34765625,DCIS_2
726,6.515887117385864,1512.82236328125,161,0,0,161,176.470625,49.80734375,DCIS_2
727,15.46417064666748,1516.6222534179688,120,0,0,120,101.0596875,69.94703125000001,DCIS_2
728,31.156868934631348,1519.508331298828,221,0,0,221,189.52078125,118.85125,Myoepi_ACTA2+
729,21.540008544921875,1515.439495849609,27,0,0,27,20.36546875,8.98609375,DCIS_2
730,16.410694789886474,1526.0218505859375,106,0,0,106,86.11296875000001,35.944375,Myoepi_ACTA2+
731,5.42402229309082,1526.386877441406,83,0,0,83,131.0434375,16.66265625,DCIS_2
732,29.487186241149903,1526.6070556640625,101,0,0,101,74.28203125,36.44109375,Myoepi_ACTA2+
733,22.4032865524292,1532.340509033203,141,0,0,141,96.1828125,40.50515625,Myoepi_ACTA2+
734,11.118923234939574,1540.4612670898437,356,0,0,357,345.76140625,128.1534375,DCIS_2
735,29.926741790771484,1538.6951721191406,143,0,0,143,102.91109375,59.696562500000006,Myoepi_ACTA2+
736,25.694063186645508,1548.3953613281249,172,0,0,172,124.13453125,60.148125,Myoepi_ACTA2+
737,28.502771949768064,1554.893524169922,81,0,0,81,74.46265625000001,52.42640625,Myoepi_ACTA2+
738,7.230814599990844,1555.9964904785156,199,0,0,199,250.03015625,48.8590625,Myoepi_ACTA2+
739,21.264636611938474,1558.311785888672,110,0,0,110,83.58421875,36.2153125,Myoepi_ACTA2+
740,26.06714601516724,1566.993780517578,161,0,0,162,120.29625,50.033125000000005,Myoepi_ACTA2+
741,11.10921196937561,1569.8272521972656,267,0,0,267,272.33734375,89.18359375,DCIS_2
742,17.44951000213623,1578.291766357422,84,0,0,84,78.88796875,19.01078125,Myoepi_ACTA2+
743,4.496909737586975,1582.935949707031,68,0,0,68,130.230625,18.965625,Myoepi_ACTA2+
745,18.46745977401733,1591.295458984375,158,0,0,158,131.675625,65.79265625000001,DCIS_2
746,25.93265390396118,1596.4712036132812,172,0,0,172,122.23796875,49.62671875,Myoepi_ACTA2+
747,7.785718584060668,1600.4660583496093,131,0,0,131,163.46562500000002,43.35,Myoepi_ACTA2+
748,20.87122983932495,1606.970861816406,150,0,0,150,140.21015625,83.0875,DCIS_2
749,7.599961042404175,1610.4263732910156,95,0,0,95,137.59109375,59.83203125,DCIS_2
750,18.234227275848387,1615.0168090820312,62,0,0,62,40.0084375,7.8571875,DCIS_2
752,20.58186330795288,1620.4475952148437,146,0,0,146,134.52046875,54.41328125,Myoepi_ACTA2+
753,6.025036549568176,1623.117333984375,68,0,0,68,131.26921875,14.3596875,DCIS_2
770,8.04404067993164,1212.7813903808594,223,0,0,223,304.9853125,97.49234375,DCIS_2
771,20.9169246673584,1214.1407470703125,160,0,0,160,129.28234375,29.21609375,DCIS_2
772,30.98390464782715,1219.8950561523436,368,0,0,368,278.20765625,66.60546875,DCIS_2
