ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,ADIPOQ,AGR3,AHSP,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL20,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD79B,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLCA2,CLDN4,CLDN5,CLEC14A,CLEC9A,CLECL1,CLIC6,CPA3,CRHBP,CRISPLD2,CSF3,CTH,CTLA4,CTSG,CTTN,CX3CR1,CXCL12,CXCL16,CXCL5,CXCR4,CYP1A1,CYTIP,DAPK3,DERL3,DMKN,DNAAF1,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFL7,EGFR,EIF4EBP1,ELF3,ELF5,ENAH,EPCAM,ERBB2,ERN1,ESM1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,GZMK,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,HPX,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LEP,LGALSL,LIF,LILRA4,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MPO,MRC1,MS4A1,MUC6,MYBPC1,MYH11,MYLK,MYO5B,MZB1,NARS,NCAM1,NDUFA4L2,NKG7,NOSTRIN,NPM3,OCIAD2,OPRPN,OXTR,PCLAF,PCOLCE,PDCD1,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PGR,PIGR,PIM1,PLD4,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,REXO4,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,S100A8,SCD,SCGB2A1,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC4A1,SLC5A6,SMAP2,SMS,SNAI1,SOX17,SOX18,SPIB,SQLE,SRPK1,SSTR2,STC1,SVIL,TAC1,TACSTD2,TCEAL7,TCF15,TCF4,TCF7,TCIM,TCL1A,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TIMP4,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,UCP1,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
28,60,35,50,4,1,0,26,0,4,4,0,0,0,6,1,137,1,3,3,7,0,17,2,24,0,7,0,0,1,7,2,0,13,15,1,28,3,0,26,1,150,17,0,3,4,0,0,9,0,0,1,2,5,24,27,0,0,0,0,1,3,18,2,45,6,0,71,41,3,5,0,15,0,4,1,1,1,4,0,6,0,0,0,0,83,2,7,15,0,34,0,3,0,1,8,1,6,7,10,36,47,2,5,0,0,0,9,7,23,4,49,142,382,5,2,14,17,0,74,1,2,0,43,6,7,37,117,2,0,1,136,0,5,0,4,2,0,0,1,8,17,6,6,1,0,4,13,3,2,0,3,0,8,7,18,8,1,0,12,1,4,4,1,14,6,0,0,6,3,153,142,1,26,5,0,1,0,0,0,2,1,0,50,2,40,9,4,33,0,5,89,0,0,18,3,3,0,9,0,2,0,13,28,30,1,53,0,0,0,5,3,14,0,4,8,0,0,0,4,5,11,10,10,6,0,0,3,0,68,55,2,0,1,0,1,16,5,29,2,3,8,0,12,8,9,50,78,8,0,281,1,8,11,10,0,65,55,10,6,0,23,3,4,2,0,6,5,29,1,0,0,0,19,9,0,1,14,0,206,0,0,5,2,35,0,41,18,3,4,0,1,16,0,68,14,37,0,0,13,13,7,10,4,4,0,22,14,5,9,3,13,24
17,22,51,41,3,3,0,17,0,1,2,0,0,1,8,1,115,0,1,0,4,1,25,1,20,2,7,1,1,0,0,2,0,8,7,0,45,12,0,7,1,129,10,0,11,10,0,3,1,0,0,0,0,1,4,11,2,0,0,1,3,2,14,0,37,0,3,82,64,2,16,0,22,0,0,0,1,0,0,0,3,0,0,0,0,96,1,4,8,0,25,1,2,1,2,10,0,5,1,16,48,53,1,3,0,1,0,4,12,14,3,36,127,392,5,0,14,18,0,76,2,1,2,8,3,1,34,132,0,1,1,101,0,2,0,0,11,1,0,5,11,18,4,6,0,2,1,5,3,3,0,1,4,7,6,14,8,0,2,6,1,3,1,0,40,15,1,0,6,0,204,143,3,18,2,0,2,0,0,2,0,0,0,32,2,33,3,10,43,0,4,74,0,30,3,0,1,0,0,0,1,0,1,28,43,2,62,0,0,0,8,2,6,0,9,10,0,0,1,2,5,0,5,0,4,0,1,1,0,64,5,7,2,0,0,9,7,8,23,7,1,4,0,11,1,3,32,68,3,1,237,0,3,20,19,1,46,29,8,18,3,18,2,2,7,0,11,7,48,0,1,0,0,18,13,0,0,12,0,207,0,0,0,0,25,0,45,18,2,4,2,0,31,0,52,27,41,3,0,17,15,11,10,5,3,0,24,16,2,13,4,6,14
35,32,46,64,0,0,0,23,0,2,2,1,1,0,7,1,244,0,4,0,9,1,27,0,18,1,9,0,3,0,4,1,0,5,3,1,39,2,0,1,0,221,15,0,6,1,1,0,1,0,0,1,3,0,6,3,0,0,0,1,1,0,1,2,47,0,1,115,83,7,7,0,45,0,0,0,0,0,0,0,1,0,0,1,0,122,0,3,11,0,4,0,0,2,0,8,0,3,1,15,49,50,0,8,0,0,0,9,8,26,2,31,227,501,5,0,17,19,3,123,0,3,0,11,4,1,48,182,0,2,7,197,2,2,1,0,1,0,0,4,7,9,4,4,0,2,3,2,0,6,0,0,0,3,9,13,9,3,0,9,0,0,5,1,20,27,1,1,12,2,233,203,0,23,2,0,3,2,1,2,3,0,0,21,0,55,4,5,46,1,6,133,0,0,0,5,0,0,1,0,0,0,8,9,42,2,55,0,0,0,3,1,16,0,2,15,0,0,1,2,3,4,5,2,8,0,0,3,2,93,13,3,2,0,0,4,2,4,22,4,1,4,1,18,2,10,44,79,4,0,399,1,6,13,32,0,55,84,11,15,2,19,1,0,4,0,18,4,27,0,0,1,0,26,16,0,3,19,0,305,0,0,2,1,43,0,46,15,4,2,1,3,38,0,98,21,45,0,1,19,23,7,9,5,0,0,23,18,4,13,0,5,25
20,53,42,49,0,0,3,25,0,2,2,1,0,0,9,2,143,0,2,2,7,1,29,0,9,1,12,2,3,1,3,1,1,7,16,1,34,3,0,6,0,157,14,2,0,4,0,0,2,2,2,0,3,0,6,21,3,0,0,0,2,6,4,0,49,1,6,78,58,4,52,1,22,1,1,0,0,1,1,0,10,0,0,0,0,88,1,2,6,0,11,0,1,4,0,4,0,12,0,5,43,75,0,8,0,0,2,13,5,14,2,55,163,417,7,0,13,14,0,92,4,2,0,4,8,1,44,153,1,1,4,126,0,4,1,5,0,2,0,0,8,14,9,7,1,1,11,5,1,1,0,0,0,2,5,17,12,1,4,8,0,1,2,0,28,13,1,0,13,3,204,165,0,27,5,0,2,1,1,1,5,1,1,26,1,34,14,8,47,0,6,78,0,0,4,0,4,0,0,1,0,0,9,23,28,4,68,0,0,1,2,7,11,0,4,14,0,0,1,2,7,10,6,1,3,1,0,2,0,81,32,3,2,2,0,4,3,6,21,4,0,1,1,19,3,2,32,81,7,0,318,0,9,11,17,0,29,61,11,13,1,26,0,2,4,0,8,3,29,0,0,1,0,14,16,1,0,15,0,214,1,0,4,5,22,0,49,17,5,5,3,0,25,0,71,15,44,0,3,17,13,8,8,8,0,0,28,19,3,13,5,17,12
37,60,53,40,4,1,0,27,0,10,2,1,0,0,8,4,165,0,3,8,1,1,27,0,19,1,7,1,5,1,5,3,0,11,7,0,37,14,1,0,0,211,14,1,6,15,2,0,0,2,0,0,10,0,5,8,3,0,1,0,4,4,6,2,54,2,1,94,43,5,8,0,17,0,2,0,0,2,0,0,2,0,1,1,0,110,3,4,9,1,11,1,4,3,0,7,2,14,3,14,41,71,1,6,0,0,0,13,4,18,0,49,198,490,11,1,15,24,1,114,0,1,0,11,9,13,51,187,0,1,3,118,0,8,0,4,0,0,0,0,12,21,4,6,2,1,2,8,0,3,1,7,4,3,7,13,10,1,0,15,3,4,2,1,47,18,4,0,13,6,198,152,3,32,8,0,7,0,0,3,2,1,0,17,3,36,14,3,71,0,14,101,0,2,2,2,3,0,2,0,0,0,9,36,42,9,67,2,0,3,3,0,10,0,12,24,2,0,0,3,3,4,13,4,4,2,1,4,0,101,23,7,8,1,0,3,16,6,22,2,0,3,1,19,3,11,49,71,3,1,287,0,4,11,26,2,46,81,11,18,4,25,0,2,5,0,8,13,39,1,0,0,0,31,18,0,1,9,3,187,1,0,2,0,63,0,42,13,6,11,0,0,21,0,79,85,51,1,7,15,15,10,17,6,2,0,26,19,1,9,5,6,22
27,41,60,55,5,1,0,29,0,13,2,0,0,1,7,3,174,0,1,7,5,0,25,2,16,0,20,5,3,11,10,4,2,5,20,4,37,25,0,1,0,180,8,0,10,7,0,0,0,1,0,1,0,0,18,7,0,1,0,1,3,8,1,1,54,8,3,117,91,4,5,0,20,1,5,1,0,0,0,0,2,0,0,3,0,126,0,9,9,1,31,0,14,4,7,7,0,7,4,14,50,73,2,12,0,2,2,8,6,21,3,63,181,463,9,7,7,34,1,98,7,5,2,13,2,21,48,168,0,1,3,138,0,9,0,1,1,0,0,4,13,20,8,5,1,1,4,14,0,3,0,5,0,5,8,18,7,1,1,11,0,0,1,0,12,7,1,1,11,1,278,158,1,28,11,0,3,0,0,1,5,1,0,31,1,55,17,7,43,1,6,102,0,1,6,2,2,0,0,1,0,0,4,19,52,4,73,0,0,0,2,1,8,0,6,12,0,0,1,5,13,5,19,14,11,0,1,3,1,93,30,5,5,0,3,1,22,11,15,4,4,2,1,7,2,3,44,88,3,1,386,0,7,18,25,0,69,57,11,6,1,22,0,1,3,0,13,7,49,1,1,3,0,22,20,0,1,18,0,253,0,0,6,1,37,0,56,14,1,1,0,0,23,0,99,41,55,1,5,15,22,9,20,8,1,0,21,28,8,14,5,18,24
30,57,77,55,1,0,0,26,0,3,3,0,0,0,4,1,228,0,1,1,6,1,19,0,11,0,6,1,1,0,1,3,0,4,7,0,44,3,0,2,0,230,14,1,0,4,0,0,5,0,1,3,9,2,2,2,0,0,1,0,1,0,16,2,58,0,3,101,60,8,9,0,16,0,3,0,1,0,1,0,3,0,0,0,3,95,0,7,17,0,21,0,4,2,0,7,1,9,1,14,69,82,0,4,0,3,0,6,10,21,1,61,187,556,9,0,10,23,6,144,2,0,0,11,1,3,57,197,1,0,1,136,0,1,0,3,0,0,0,0,15,16,6,5,0,2,1,4,0,5,0,5,1,1,4,14,6,3,0,8,12,0,0,0,47,10,7,1,17,10,268,151,1,24,5,0,1,0,0,0,1,1,0,12,1,58,9,4,69,1,5,125,0,0,1,0,2,0,0,0,0,0,16,33,40,5,68,0,0,2,4,4,18,0,6,8,0,0,0,8,5,5,6,3,7,1,0,4,0,119,11,6,0,0,1,19,13,7,33,5,0,4,0,16,1,5,35,87,8,0,518,0,13,22,21,1,39,112,9,23,0,21,1,0,2,0,11,5,42,0,1,0,0,18,16,0,5,17,1,195,0,0,2,4,46,0,65,20,6,8,0,1,27,0,105,21,49,0,6,23,14,8,14,5,0,0,18,16,1,11,1,5,35
30,30,44,38,0,1,0,22,0,2,1,0,0,0,4,2,185,0,1,2,1,0,15,0,5,0,9,1,3,1,9,3,0,3,1,0,36,8,0,0,1,168,4,0,3,5,0,3,0,3,0,0,2,0,3,15,2,0,0,0,3,1,2,0,44,1,1,100,52,2,10,0,28,0,1,1,0,0,1,0,2,0,2,0,0,102,0,5,5,1,8,1,3,1,0,5,1,5,1,20,37,52,4,6,0,0,2,9,5,21,4,47,218,441,3,0,13,13,0,99,0,0,1,40,0,5,54,172,0,0,2,126,0,4,1,2,0,0,0,4,15,17,8,3,0,0,2,0,0,0,0,1,0,8,7,10,16,1,0,6,0,1,0,0,6,18,3,0,5,3,223,113,0,32,2,0,3,1,0,1,6,3,0,23,2,32,6,2,33,0,10,113,0,21,7,3,0,0,5,0,0,0,10,21,52,2,47,0,0,0,4,2,16,1,2,12,0,0,0,1,0,1,0,1,3,1,0,3,0,85,9,3,1,1,0,0,5,5,22,2,0,1,1,15,5,13,34,84,8,0,353,1,4,11,21,0,29,61,13,9,0,12,0,2,2,0,7,6,34,0,1,0,0,17,19,0,0,13,0,170,0,0,2,0,25,0,54,17,5,5,0,2,27,0,64,38,40,0,0,22,10,6,6,5,2,0,15,20,0,15,4,7,19
25,29,33,55,1,0,1,30,0,1,0,0,0,0,3,2,145,0,2,3,11,0,20,0,10,0,16,7,3,2,4,1,0,6,5,0,45,5,1,0,0,191,5,0,10,2,1,0,1,0,0,0,0,0,4,6,0,0,0,0,2,1,0,0,53,0,2,79,60,1,8,0,15,0,2,0,0,0,1,0,2,0,0,0,0,87,0,3,11,0,14,0,2,0,0,6,1,2,1,6,48,35,0,3,1,1,1,4,4,16,1,41,147,428,7,0,17,19,1,104,1,1,0,11,3,3,50,141,0,0,3,125,0,1,1,0,0,0,0,0,16,18,4,13,3,2,2,11,0,0,0,0,1,1,5,19,9,0,0,9,0,1,0,1,2,3,0,1,2,0,208,119,1,22,3,0,8,0,0,0,3,0,0,32,0,41,11,1,33,0,5,71,0,2,1,1,4,0,0,0,0,2,3,10,30,3,70,0,0,0,5,3,6,0,2,14,0,0,0,5,1,9,7,4,8,0,0,6,0,60,7,3,1,0,0,1,2,2,28,2,2,0,0,8,4,5,32,68,2,0,329,1,5,14,22,1,62,39,9,4,0,24,0,1,4,0,15,1,33,0,2,0,0,16,19,0,2,13,1,181,1,0,3,1,33,0,54,19,5,4,2,0,26,1,62,18,55,3,0,14,27,7,12,8,0,0,27,13,8,21,3,7,14
34,27,48,38,2,1,0,17,0,3,0,0,2,0,4,2,182,0,1,0,22,0,21,0,8,0,16,1,2,1,3,3,0,8,9,1,40,15,0,6,0,200,9,0,1,1,0,0,0,2,0,2,8,0,1,2,3,0,0,2,0,4,1,2,43,7,1,93,71,6,6,0,14,0,3,1,0,1,0,0,1,0,0,0,0,93,0,11,4,0,2,0,1,5,0,5,1,8,2,15,36,52,0,4,2,7,2,3,11,19,1,32,164,503,9,0,24,24,0,115,1,3,0,12,5,0,57,172,2,0,5,149,0,1,2,2,1,0,0,2,17,22,8,8,0,0,1,2,0,1,1,5,0,1,5,13,9,0,0,4,0,1,2,1,11,6,4,1,6,1,194,148,2,26,5,0,2,1,1,0,2,0,0,17,0,34,8,10,49,0,8,95,0,0,2,8,0,0,1,0,0,1,2,14,37,4,48,0,0,0,5,2,10,0,2,19,1,0,0,5,1,3,4,18,6,0,0,6,0,82,12,2,1,0,0,0,2,7,25,2,6,3,2,8,2,7,48,68,4,0,383,0,7,18,34,1,51,79,9,4,1,17,2,4,2,0,16,7,54,0,4,2,0,16,11,0,1,11,4,185,0,1,2,0,37,0,83,20,4,2,2,0,28,0,72,10,52,2,3,21,20,12,5,13,2,0,20,17,1,17,1,0,18
