ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,ADIPOQ,AGR3,AHSP,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL20,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD79B,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLCA2,CLDN4,CLDN5,CLEC14A,CLEC9A,CLECL1,CLIC6,CPA3,CRHBP,CRISPLD2,CSF3,CTH,CTLA4,CTSG,CTTN,CX3CR1,CXCL12,CXCL16,CXCL5,CXCR4,CYP1A1,CYTIP,DAPK3,DERL3,DMKN,DNAAF1,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFL7,EGFR,EIF4EBP1,ELF3,ELF5,ENAH,EPCAM,ERBB2,ERN1,ESM1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,GZMK,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,HPX,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LEP,LGALSL,LIF,LILRA4,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MPO,MRC1,MS4A1,MUC6,MYBPC1,MYH11,MYLK,MYO5B,MZB1,NARS,NCAM1,NDUFA4L2,NKG7,NOSTRIN,NPM3,OCIAD2,OPRPN,OXTR,PCLAF,PCOLCE,PDCD1,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PGR,PIGR,PIM1,PLD4,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,REXO4,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,S100A8,SCD,SCGB2A1,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC4A1,SLC5A6,SMAP2,SMS,SNAI1,SOX17,SOX18,SPIB,SQLE,SRPK1,SSTR2,STC1,SVIL,TAC1,TACSTD2,TCEAL7,TCF15,TCF4,TCF7,TCIM,TCL1A,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TIMP4,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,UCP1,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
4,18,12,20,0,0,0,3,0,0,1,1,0,0,1,0,29,0,2,2,0,0,6,0,4,0,3,0,0,0,2,0,0,3,5,0,7,0,0,0,0,51,4,0,1,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,15,0,1,26,16,0,6,0,8,0,0,0,1,0,0,0,1,0,0,0,0,14,0,1,4,0,1,0,0,0,0,2,1,1,0,3,10,18,0,3,0,0,0,0,2,5,0,17,39,109,2,0,2,3,0,15,1,0,0,0,3,2,18,43,0,0,1,42,0,1,0,0,2,0,0,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,6,0,1,0,0,6,6,2,0,8,0,66,31,0,6,1,0,1,0,0,0,0,0,0,1,0,9,4,3,12,0,2,19,0,0,0,2,0,0,0,0,0,0,3,14,5,0,8,0,0,0,0,1,5,0,5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,14,2,4,0,1,0,0,2,7,11,1,0,0,0,3,0,0,10,34,2,0,61,0,1,11,6,0,7,27,3,4,0,6,1,0,1,0,3,1,11,0,0,0,0,5,6,0,1,3,0,86,0,0,0,1,5,0,14,4,2,3,0,1,6,0,17,2,9,0,1,6,5,5,2,0,0,0,6,3,1,5,0,1,9
5,20,24,14,0,0,0,24,0,3,0,0,0,0,2,0,114,0,0,0,2,0,14,0,7,0,13,2,0,0,0,0,0,6,4,2,19,2,0,1,0,136,5,0,1,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,2,0,0,39,0,0,40,54,2,10,0,15,0,2,0,0,0,0,0,1,0,0,0,0,76,1,2,7,0,4,0,0,2,0,7,0,3,0,8,18,26,0,0,0,0,0,5,3,12,0,34,107,225,7,0,10,6,0,49,4,0,0,3,0,0,25,99,0,0,2,111,0,4,0,0,0,0,0,0,1,7,7,4,0,0,0,0,0,1,0,0,0,3,4,12,5,0,0,4,0,0,0,0,9,7,7,0,2,2,120,95,0,14,0,0,3,2,0,0,2,0,0,4,1,18,4,2,31,0,2,47,0,1,0,1,1,0,0,0,0,0,5,15,23,2,44,0,0,0,0,0,9,0,0,2,0,0,0,0,1,4,0,2,3,0,0,1,0,36,3,2,0,0,0,3,2,4,12,0,0,0,0,5,1,3,19,41,0,0,183,0,7,10,8,0,26,50,5,8,0,11,0,2,0,0,6,2,29,1,0,0,1,6,8,0,1,5,0,139,0,0,0,0,11,0,39,12,3,4,0,1,9,0,30,9,22,0,0,9,3,11,2,7,0,0,16,4,0,6,0,2,7
7,36,24,20,0,0,0,23,0,0,1,0,0,0,0,0,78,0,0,2,3,0,18,0,6,0,4,0,1,0,0,0,1,2,6,0,18,2,0,0,0,133,2,0,2,1,0,0,0,0,0,0,0,1,2,5,0,0,0,1,1,1,0,0,32,0,3,62,53,2,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2,3,0,5,0,0,0,0,6,0,3,0,9,23,36,0,2,0,1,0,6,5,10,0,19,111,300,4,0,7,5,2,60,1,1,0,2,2,0,34,93,0,0,4,104,0,1,0,0,0,0,0,1,3,10,3,3,0,0,1,4,0,0,0,0,0,0,1,10,5,0,0,2,0,2,0,0,16,2,2,0,3,1,115,91,0,17,2,0,0,0,1,0,0,1,0,4,0,28,2,1,20,0,8,55,0,0,2,0,0,0,0,0,0,0,10,19,18,0,35,1,0,0,2,0,9,0,3,13,0,0,0,0,0,2,4,0,2,2,0,0,0,33,3,2,0,0,1,1,0,4,13,2,0,0,0,8,4,7,31,39,2,0,179,0,3,12,14,0,24,56,7,10,0,8,0,0,5,0,9,1,23,0,1,0,0,12,10,2,1,12,0,160,0,0,0,0,18,0,30,6,0,3,1,1,13,0,47,23,28,0,0,17,11,10,8,4,2,0,9,12,0,4,0,2,16
5,32,23,16,0,0,0,6,0,0,0,0,0,1,0,0,75,0,0,1,3,2,6,0,8,0,6,0,0,1,0,0,1,4,4,0,13,9,0,0,0,66,2,0,4,0,0,1,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,1,14,1,0,31,33,5,8,0,5,0,1,0,0,1,0,0,1,0,2,0,0,45,1,3,3,0,6,0,1,1,0,2,0,6,1,9,22,24,1,3,0,1,0,2,3,12,0,21,62,193,3,0,7,5,0,30,1,2,0,6,1,2,21,69,0,0,0,52,0,3,0,0,1,0,0,0,2,8,3,3,0,0,2,1,0,0,0,2,1,0,1,9,4,0,1,3,0,0,0,0,6,1,1,0,4,0,74,64,1,8,1,0,0,1,0,1,1,0,0,19,0,26,0,1,13,0,2,31,0,0,2,0,3,0,0,0,0,0,2,8,17,1,13,0,0,0,1,0,5,0,4,8,0,0,0,0,3,1,4,2,3,0,0,2,0,33,10,0,0,0,1,2,2,4,3,0,0,0,1,3,2,3,15,22,6,0,135,0,1,8,14,0,24,48,2,9,3,6,0,1,0,0,6,6,18,0,0,0,0,8,4,0,2,2,0,117,2,0,2,1,12,0,18,1,0,5,1,0,12,1,32,2,19,0,0,12,10,0,2,5,0,0,7,4,2,4,1,1,11
8,12,19,14,0,0,0,16,0,5,0,0,0,0,1,0,73,0,2,2,4,0,10,0,2,0,2,0,0,0,4,0,0,2,3,0,23,1,0,0,1,62,4,0,2,3,0,0,1,0,0,1,3,0,2,2,0,0,1,0,1,0,1,0,15,2,0,36,26,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,2,0,7,0,2,0,1,1,0,3,0,4,30,12,0,1,0,1,1,1,3,16,0,19,63,159,1,0,12,8,0,35,0,1,0,3,2,1,20,78,2,0,1,44,0,0,0,1,0,0,0,2,5,4,2,4,2,0,1,4,0,0,0,0,1,2,2,3,7,0,0,3,1,1,0,0,3,4,0,1,1,0,57,48,0,18,4,0,3,0,0,0,0,4,0,7,0,16,1,1,13,0,4,53,0,0,2,0,0,0,3,0,0,0,2,6,14,1,29,0,0,0,1,1,1,0,0,5,0,0,0,4,0,9,5,0,5,0,0,1,0,24,5,2,0,0,4,1,1,1,7,0,1,0,2,1,0,1,12,22,1,0,152,0,0,7,6,0,5,31,2,2,2,7,0,0,1,0,6,0,21,1,0,0,0,7,5,0,0,6,0,62,0,0,0,0,8,0,25,2,1,0,0,0,14,0,26,3,24,0,3,7,8,2,3,1,0,0,6,5,0,0,1,2,6
2,9,6,2,3,0,0,0,0,9,0,1,0,0,0,2,4,0,0,5,2,0,1,0,0,0,4,1,2,1,4,0,0,0,5,0,3,4,0,0,0,21,4,0,12,3,0,0,0,3,0,0,0,1,13,29,1,0,0,0,10,2,0,0,8,1,1,4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,8,0,4,0,3,0,0,1,1,2,2,1,1,21,1,2,0,1,0,0,0,2,1,2,3,35,4,0,1,5,3,9,1,1,0,21,6,11,5,11,0,0,0,9,1,4,0,8,1,1,0,9,1,5,0,0,0,0,1,3,0,2,0,0,2,8,2,0,0,1,3,0,1,0,0,0,2,1,0,0,1,0,13,20,0,5,7,0,0,0,0,0,9,0,0,17,0,0,5,4,7,0,1,6,0,11,0,1,7,0,4,0,3,0,0,7,4,0,10,0,0,0,0,0,2,0,0,3,0,0,1,3,2,5,6,2,3,0,0,1,0,17,8,6,3,0,0,1,17,1,5,2,0,0,0,0,0,0,12,4,6,0,15,0,2,2,2,2,4,3,3,0,4,1,0,6,4,0,1,2,7,0,0,0,0,1,3,1,0,3,1,1,0,0,2,0,1,0,2,2,0,0,0,0,1,0,17,9,6,0,0,0,2,1,1,0,2,0,1,5,2,2,2,13,1
3,15,11,12,1,0,0,8,0,4,0,0,0,0,7,2,13,0,0,3,7,0,1,0,4,0,4,1,0,2,1,2,0,1,5,0,3,3,0,2,0,27,3,0,5,2,0,0,1,0,0,0,0,2,6,3,1,0,0,0,4,0,0,0,9,3,0,16,20,0,1,0,6,0,1,1,0,0,0,0,0,0,0,0,1,20,0,12,4,0,6,0,1,2,0,1,0,0,1,3,2,11,0,2,0,1,0,0,0,0,0,6,15,36,1,0,1,6,1,9,1,1,0,12,16,4,8,19,1,0,3,17,0,3,1,2,2,0,0,5,2,8,1,2,0,0,15,5,0,0,0,0,1,15,3,5,3,2,0,2,0,0,1,0,3,0,3,0,3,1,44,19,0,9,3,0,0,0,0,1,0,4,0,43,0,6,3,3,8,0,2,9,0,4,4,0,2,0,0,0,0,0,5,11,5,0,9,0,0,2,2,1,5,0,1,1,1,0,0,6,1,8,6,2,4,0,0,1,0,14,34,0,1,0,0,4,5,2,4,1,0,1,1,2,1,0,13,14,4,0,29,0,1,3,6,0,4,8,1,1,0,1,0,2,0,0,2,4,13,0,1,0,0,7,2,0,0,8,2,26,0,0,2,0,6,0,6,5,3,2,0,1,4,0,14,2,5,0,1,6,4,0,3,1,2,0,5,2,1,6,5,7,2
4,27,30,33,0,0,1,22,0,0,0,0,0,0,2,1,112,0,1,0,1,0,13,0,3,0,3,0,1,0,0,2,0,3,5,0,15,2,0,1,0,127,2,0,1,5,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,23,2,2,55,46,1,10,0,6,0,0,0,0,0,0,0,0,0,1,0,0,64,0,1,3,1,0,0,0,1,0,3,0,1,0,7,31,55,1,3,0,0,0,10,3,11,0,30,121,284,0,0,16,9,0,54,1,1,0,3,3,1,28,105,1,0,1,88,0,3,2,0,0,0,0,4,6,11,2,3,0,0,0,2,0,3,0,0,1,1,2,12,7,0,0,6,0,1,0,0,36,10,3,0,11,1,134,85,0,8,2,0,5,0,0,1,0,1,0,4,0,21,2,2,27,0,3,66,0,0,0,0,0,0,0,0,0,0,5,33,24,3,36,0,0,0,1,1,2,0,4,9,0,0,0,1,4,0,0,1,2,2,0,1,1,52,4,0,0,0,0,6,3,5,12,0,0,0,0,10,0,3,27,52,4,0,226,1,3,8,16,0,15,62,3,18,0,5,0,0,1,0,7,1,18,0,0,0,0,12,14,0,2,2,0,108,1,0,0,0,19,0,36,8,1,4,0,0,18,0,39,3,26,0,1,10,12,4,4,4,0,0,12,12,0,10,3,1,16
8,35,45,21,2,5,0,21,0,5,0,1,0,0,1,0,45,0,1,3,6,0,6,0,5,0,2,1,1,3,4,0,1,3,17,0,28,9,0,1,0,112,3,0,2,3,0,0,1,1,0,1,3,1,3,6,0,0,0,2,2,3,11,1,18,1,2,30,31,0,6,0,7,0,1,0,0,0,0,0,0,0,1,1,0,35,1,8,0,1,9,1,0,0,1,4,0,3,0,7,24,52,0,4,1,3,0,8,1,8,0,22,54,205,3,0,4,11,1,34,0,2,1,10,0,3,16,65,0,0,6,57,1,5,0,0,1,0,0,2,5,5,1,3,1,2,3,2,0,0,0,5,1,3,9,8,1,1,0,1,0,1,0,0,34,12,2,0,13,10,104,57,0,8,4,0,2,0,0,3,1,1,0,31,1,19,5,2,27,0,1,41,0,1,5,1,1,0,2,0,0,0,13,34,12,2,20,0,0,0,1,0,1,0,5,5,0,0,0,0,6,4,1,3,3,1,0,3,0,53,21,2,3,1,0,10,6,2,11,2,1,1,0,5,0,1,30,39,5,0,130,0,4,8,22,0,25,24,4,25,6,12,2,1,4,0,7,4,18,0,0,1,0,10,8,2,0,8,1,99,0,0,0,1,20,0,30,4,3,5,1,0,6,0,54,6,22,4,3,5,6,1,6,1,0,0,9,9,1,12,3,2,8
25,32,32,30,2,0,0,17,0,4,1,0,0,0,2,1,104,0,0,0,7,0,4,0,5,0,9,3,0,0,2,2,0,5,15,0,24,3,0,0,0,138,3,0,0,0,0,0,0,1,1,0,1,0,3,2,0,0,0,0,2,1,3,3,31,0,5,62,40,4,10,0,18,0,7,0,0,0,0,0,0,0,3,0,0,88,0,4,7,0,5,0,2,1,0,6,0,7,1,9,35,58,0,7,1,2,0,5,5,7,0,24,114,252,3,1,10,19,0,47,1,0,0,4,5,0,29,121,0,0,3,66,1,1,0,2,0,0,0,1,9,8,2,3,5,2,1,3,0,1,2,0,2,1,3,12,4,4,0,4,0,0,0,0,13,3,1,0,7,1,147,81,0,11,2,0,4,0,0,0,0,0,0,6,0,23,12,3,22,0,2,77,0,0,3,0,2,0,0,0,1,0,11,25,15,3,38,1,0,0,2,2,12,0,1,4,0,0,1,0,4,10,4,8,3,0,0,1,1,49,2,2,1,0,0,3,1,4,18,3,1,4,1,12,1,7,30,51,1,0,229,1,7,6,23,0,32,28,4,4,0,13,2,1,5,0,8,0,20,0,0,0,0,13,9,0,1,10,0,148,1,0,1,1,28,0,36,14,1,4,0,0,14,0,53,7,34,0,1,10,7,2,3,6,0,0,22,14,8,11,3,3,10
