ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,ADIPOQ,AGR3,AHSP,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL20,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD79B,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLCA2,CLDN4,CLDN5,CLEC14A,CLEC9A,CLECL1,CLIC6,CPA3,CRHBP,CRISPLD2,CSF3,CTH,CTLA4,CTSG,CTTN,CX3CR1,CXCL12,CXCL16,CXCL5,CXCR4,CYP1A1,CYTIP,DAPK3,DERL3,DMKN,DNAAF1,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFL7,EGFR,EIF4EBP1,ELF3,ELF5,ENAH,EPCAM,ERBB2,ERN1,ESM1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,GZMK,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,HPX,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LEP,LGALSL,LIF,LILRA4,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MPO,MRC1,MS4A1,MUC6,MYBPC1,MYH11,MYLK,MYO5B,MZB1,NARS,NCAM1,NDUFA4L2,NKG7,NOSTRIN,NPM3,OCIAD2,OPRPN,OXTR,PCLAF,PCOLCE,PDCD1,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PGR,PIGR,PIM1,PLD4,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,REXO4,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,S100A8,SCD,SCGB2A1,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC4A1,SLC5A6,SMAP2,SMS,SNAI1,SOX17,SOX18,SPIB,SQLE,SRPK1,SSTR2,STC1,SVIL,TAC1,TACSTD2,TCEAL7,TCF15,TCF4,TCF7,TCIM,TCL1A,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TIMP4,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,UCP1,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
50,19,36,69,0,1,0,47,0,3,0,1,1,0,6,2,246,0,2,9,2,0,40,0,16,0,20,2,2,0,0,6,0,7,1,0,59,8,0,1,0,321,12,1,3,3,0,0,1,2,0,0,0,2,2,7,0,0,0,1,0,2,5,1,67,0,8,155,105,8,29,0,29,0,0,0,0,1,0,0,2,0,0,0,0,138,0,7,7,0,11,0,5,1,0,12,0,8,3,20,78,51,2,15,0,1,2,5,12,34,0,69,263,694,6,1,36,24,1,158,4,1,0,7,2,1,65,281,0,0,3,245,0,5,0,2,0,0,0,4,18,26,8,7,0,2,2,4,1,0,0,13,0,0,4,25,8,0,0,14,2,4,0,0,5,12,1,2,2,0,319,215,2,23,3,0,0,0,0,0,0,1,0,37,1,46,5,9,62,0,14,165,0,3,1,0,0,0,0,0,0,0,0,4,38,5,99,0,0,0,7,1,17,0,4,26,0,0,0,9,2,3,4,2,16,1,0,2,0,106,12,4,0,1,0,6,4,7,27,5,0,2,2,21,7,8,49,113,7,0,599,2,4,21,44,1,86,125,8,3,5,26,0,1,5,0,13,14,70,0,0,2,1,26,22,0,2,22,0,363,0,0,1,4,37,0,94,25,3,8,0,1,31,0,132,133,82,0,4,19,32,9,26,12,0,0,36,26,2,18,3,0,30
42,57,59,79,2,1,0,46,0,3,2,2,1,0,6,5,305,0,3,3,9,0,44,3,19,3,22,3,2,6,5,2,0,9,12,0,56,9,0,3,0,323,22,0,7,1,0,1,1,0,1,1,3,0,6,8,2,1,0,1,3,3,1,2,73,32,6,132,103,9,15,2,34,0,2,1,0,1,0,0,7,0,1,0,2,159,3,29,10,0,16,0,1,6,0,16,2,14,2,28,65,61,1,10,3,5,3,5,7,46,0,93,274,768,8,16,28,36,2,171,2,6,2,17,4,2,77,258,2,1,1,224,0,5,1,2,1,0,0,3,16,16,9,10,0,1,6,3,0,2,5,9,2,2,7,31,7,1,0,10,0,4,0,0,13,14,5,0,4,0,321,252,1,32,6,0,8,1,0,1,3,3,0,50,0,81,13,12,72,1,7,174,0,0,4,3,5,0,1,0,0,0,1,10,59,7,82,0,0,1,0,1,6,2,3,17,0,0,1,6,6,9,14,3,20,5,1,1,1,125,43,6,5,0,1,4,16,10,44,7,4,3,0,13,3,6,61,116,14,0,587,0,8,31,38,1,100,114,6,5,8,32,0,3,3,0,22,8,69,0,3,0,2,35,38,0,6,18,0,310,1,0,2,0,111,0,71,27,9,6,0,0,40,0,121,31,83,0,3,23,24,12,10,14,3,0,31,26,3,22,4,9,26
39,50,76,98,1,1,0,62,0,9,1,0,0,1,9,8,301,0,0,4,7,0,51,1,25,1,19,3,2,1,3,3,1,14,3,1,80,9,0,3,0,309,14,0,1,1,2,0,1,0,0,0,5,4,4,12,1,0,0,1,2,5,2,1,73,1,5,158,184,7,42,0,32,0,1,0,1,0,0,0,5,0,1,0,0,175,1,7,17,0,14,0,1,3,0,13,2,7,0,48,88,80,4,12,1,3,2,0,17,35,1,83,352,789,13,0,33,31,3,164,3,3,0,13,2,1,79,298,2,1,5,268,0,10,0,2,1,2,0,2,23,39,14,10,1,2,2,7,0,2,0,3,2,2,10,18,19,1,0,7,6,4,1,2,21,22,8,1,5,0,329,290,1,42,5,0,9,1,1,2,2,0,0,20,2,84,12,9,85,0,14,160,0,1,2,4,3,0,0,0,0,1,11,33,58,3,91,0,0,0,9,6,17,0,5,29,0,0,0,5,4,2,12,4,10,1,0,5,0,127,7,1,1,1,0,2,5,9,36,7,1,4,3,18,0,16,75,169,12,0,649,3,6,26,36,0,76,195,17,13,4,36,2,4,4,0,28,12,62,0,2,0,0,49,23,3,8,19,0,333,1,0,1,2,65,0,112,33,8,13,1,3,41,1,128,39,108,1,2,26,27,22,19,15,0,0,35,31,2,22,1,6,32
54,46,78,85,3,0,0,85,0,2,1,2,2,0,4,3,344,0,5,6,5,0,68,0,25,2,25,1,2,0,7,2,0,16,9,2,75,7,0,5,0,429,21,0,1,1,0,0,1,0,0,0,2,0,11,7,1,0,0,1,1,6,5,2,109,1,3,165,117,6,20,2,30,0,2,2,0,0,1,0,1,0,1,0,0,191,0,5,15,0,15,0,2,9,0,10,1,8,0,29,81,81,0,12,1,2,0,6,11,43,0,92,374,896,6,1,30,38,1,237,4,1,0,14,4,3,95,317,0,0,7,303,0,7,0,1,0,0,0,8,26,38,14,10,0,0,0,2,2,5,0,1,1,2,13,29,10,3,0,14,0,2,2,3,17,24,3,2,8,1,390,310,0,44,1,0,4,1,0,2,4,0,0,11,3,95,18,9,83,2,9,212,0,0,2,3,3,0,0,2,0,0,9,27,77,8,103,1,0,0,3,2,19,0,4,29,2,0,1,11,0,1,5,7,17,0,2,4,2,126,4,5,1,0,1,5,8,19,40,6,1,1,1,26,11,6,75,160,6,0,829,1,16,25,46,0,89,175,10,14,0,38,1,4,11,0,24,11,70,0,1,1,0,41,33,0,7,21,0,400,1,0,2,1,78,0,103,25,8,6,1,1,52,2,139,27,109,1,5,27,28,16,27,10,0,0,40,26,1,22,2,5,35
41,70,105,86,0,0,0,78,0,4,4,0,3,1,7,3,281,0,1,4,22,0,50,2,26,0,23,23,3,1,3,6,3,12,20,0,89,3,0,1,0,385,13,0,1,3,0,0,1,0,1,0,0,2,3,9,2,0,0,1,1,3,6,1,80,7,4,163,139,8,16,0,29,0,3,0,0,1,2,0,3,2,0,1,0,152,0,11,12,1,11,0,0,5,0,14,0,12,6,29,71,120,1,11,0,3,3,13,10,43,1,82,343,796,14,0,25,30,1,148,2,1,1,5,9,7,76,306,0,0,10,245,1,5,0,4,2,0,0,3,12,30,5,13,4,6,1,3,0,2,0,6,2,1,11,20,12,6,0,20,2,2,0,3,54,12,12,1,19,7,427,291,0,29,7,0,3,0,0,1,0,1,0,50,2,78,11,5,69,0,13,156,0,2,6,4,1,1,3,0,0,0,28,50,65,2,103,0,0,0,8,5,21,0,9,31,0,0,1,3,6,11,8,12,21,0,0,3,0,101,24,5,0,0,1,7,3,13,38,2,3,6,3,34,6,9,82,125,10,0,570,0,9,21,32,1,75,163,10,30,1,36,0,2,6,2,28,6,69,0,2,1,0,39,27,1,2,24,3,424,2,0,4,3,57,0,99,36,8,8,0,0,53,0,146,36,78,2,2,29,28,12,12,11,1,1,47,29,7,24,9,12,47
48,48,75,77,1,0,0,60,0,0,2,0,0,1,7,8,274,0,3,3,8,0,42,0,20,0,25,0,4,3,1,1,1,13,5,1,69,26,0,0,0,352,25,1,3,2,0,0,0,0,0,0,6,1,15,9,1,0,0,0,2,1,10,4,84,3,2,126,150,8,22,2,38,0,1,0,0,1,4,0,7,0,1,1,0,145,0,17,11,0,15,0,3,5,0,14,2,10,4,21,71,74,3,18,2,0,1,7,9,39,0,93,295,673,10,0,30,26,2,132,4,6,0,11,3,2,91,281,0,2,7,287,0,2,0,2,2,2,0,7,14,16,5,11,0,0,2,0,0,2,0,2,3,1,7,25,14,2,2,19,0,0,2,0,10,14,3,2,11,1,306,231,2,32,7,1,5,0,0,3,8,1,0,50,1,74,4,5,80,0,15,168,0,2,3,2,2,0,0,0,0,0,3,19,67,4,87,0,0,0,4,2,16,0,8,21,1,0,1,6,8,17,9,2,6,1,1,4,0,118,17,3,3,1,2,6,8,13,33,5,1,5,3,17,11,7,73,126,16,0,483,0,8,16,36,6,86,157,16,15,11,41,0,1,2,0,17,5,65,0,0,3,0,44,31,0,4,22,0,326,1,0,1,2,48,1,100,25,9,10,0,0,47,0,114,25,79,1,5,27,20,17,12,10,0,3,42,31,2,30,4,7,30
40,50,82,95,2,2,0,49,0,5,3,1,1,0,8,0,289,0,0,13,16,0,53,0,30,0,26,0,4,2,4,7,0,11,7,7,74,4,2,1,1,322,17,0,4,5,0,0,2,0,0,1,4,1,7,8,2,0,1,0,5,2,5,1,69,6,2,160,124,6,7,0,52,0,2,0,0,0,1,0,2,0,0,0,0,146,1,13,9,1,12,0,2,6,1,7,0,7,0,29,67,64,0,25,0,6,6,10,15,50,0,82,317,784,8,0,30,24,1,174,5,3,0,33,2,1,75,255,1,2,9,241,0,9,2,5,0,0,0,7,20,29,9,16,0,0,3,7,0,3,0,2,4,2,3,23,20,3,7,12,15,0,0,3,7,6,3,2,3,2,331,255,1,38,2,0,7,1,0,2,1,2,0,30,2,68,8,11,48,1,7,180,0,3,9,3,4,1,0,0,1,2,5,14,60,3,88,0,0,0,11,4,23,0,3,25,0,1,0,5,4,5,7,3,6,1,1,7,0,116,38,2,2,0,1,2,9,8,24,12,2,1,1,16,3,9,59,146,8,0,631,0,9,34,42,3,88,167,22,7,2,27,1,1,12,0,25,11,62,0,0,0,3,40,26,1,10,21,2,380,0,0,3,1,57,1,106,25,2,9,1,0,46,0,121,35,76,1,7,23,26,7,22,9,1,0,36,24,0,22,2,12,32
48,55,73,75,0,0,0,63,0,2,1,1,0,1,9,5,246,0,3,3,5,0,39,0,25,0,24,1,1,2,4,2,2,12,5,1,58,3,0,1,0,312,18,0,2,0,0,2,0,0,0,0,3,1,0,3,1,0,0,2,0,2,0,0,78,1,1,143,133,12,19,0,35,0,0,0,2,1,1,0,3,1,0,0,0,137,1,3,13,1,10,1,3,1,0,10,0,6,0,15,68,62,0,6,0,0,2,10,13,38,1,91,293,687,9,0,37,32,7,150,3,0,0,16,3,3,86,257,1,1,6,228,0,1,0,0,0,1,0,1,16,33,9,7,0,0,1,1,2,1,2,2,0,0,5,14,14,0,0,12,1,3,0,0,34,9,12,0,6,1,319,234,1,35,2,0,2,0,0,2,2,1,0,3,1,67,6,10,49,0,7,160,0,10,2,2,3,0,0,0,0,0,16,22,59,6,77,2,0,0,5,3,16,0,5,25,0,1,1,5,1,1,5,4,8,1,0,3,0,98,7,1,1,0,2,6,2,12,43,3,0,1,0,17,7,11,52,126,3,1,551,1,12,28,29,0,90,107,11,17,2,33,2,1,7,1,15,5,63,0,0,2,1,25,29,0,5,16,0,364,1,0,1,3,60,0,100,21,4,5,0,4,49,0,115,43,71,1,0,22,21,15,17,13,0,0,33,32,3,30,4,1,31
29,61,58,59,2,0,1,54,1,3,2,0,2,0,4,3,282,0,1,4,7,2,39,0,29,0,25,1,1,4,3,3,2,8,9,0,57,7,0,4,0,323,15,0,3,13,0,0,1,0,0,0,3,3,3,6,3,0,0,0,0,3,0,1,78,0,6,165,135,5,24,0,42,0,0,0,1,0,5,0,4,0,1,1,0,146,0,19,10,0,16,1,0,2,2,16,0,7,3,19,74,58,2,12,0,0,1,7,16,42,0,62,282,840,8,0,21,40,3,181,0,7,0,9,6,5,90,288,0,0,3,227,1,3,1,0,0,2,0,3,17,28,4,9,1,0,2,0,1,2,1,10,0,9,9,27,14,0,4,11,0,3,1,2,27,12,8,1,7,1,338,264,0,34,9,0,3,1,0,1,2,0,0,53,1,67,10,8,94,0,11,173,0,12,11,1,4,0,1,0,0,0,11,21,73,8,99,1,0,0,5,1,9,0,4,18,1,0,0,3,16,8,8,2,11,0,0,0,0,136,26,2,1,0,3,2,5,9,24,8,2,0,1,28,3,11,58,139,16,0,527,0,18,26,35,0,88,141,7,7,7,33,1,3,3,0,15,8,59,0,1,0,1,39,25,2,8,22,1,412,0,0,2,0,77,0,80,32,6,9,0,0,49,0,141,38,70,1,2,29,20,12,18,7,0,0,40,31,1,28,0,12,31
15,22,53,56,0,1,0,48,0,6,0,0,0,0,4,2,213,0,2,4,2,0,28,0,22,0,20,0,1,0,0,6,1,6,1,0,47,4,0,1,1,264,8,0,3,1,0,0,0,0,1,0,0,0,1,8,0,0,0,0,4,2,2,1,71,1,5,140,106,7,12,0,29,0,0,0,0,0,0,0,2,0,1,0,0,105,0,2,8,0,4,0,2,4,0,10,2,5,1,12,53,47,1,6,0,0,1,3,10,28,1,65,207,554,4,1,22,27,1,110,1,0,0,12,0,1,64,205,0,2,4,165,1,3,2,0,1,0,0,2,9,17,7,5,0,0,0,4,0,1,0,1,1,2,6,22,10,0,0,10,0,0,1,1,4,10,3,2,5,1,247,159,1,31,2,0,1,0,1,0,1,0,0,3,0,57,5,6,45,0,5,135,0,0,0,1,3,0,0,1,0,0,4,19,44,3,81,0,0,0,4,3,19,0,2,12,0,0,0,8,1,0,7,2,5,1,0,1,0,100,8,5,0,0,1,3,2,8,13,0,0,1,2,14,2,2,48,96,1,0,494,0,5,12,30,0,59,151,12,3,1,18,0,0,5,0,12,8,52,0,0,0,0,26,12,0,3,14,1,371,1,0,1,0,59,0,85,17,2,5,0,0,37,0,87,16,64,2,0,20,24,7,13,7,0,1,26,16,3,24,0,8,28
