ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,ADIPOQ,AGR3,AHSP,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL20,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD79B,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLCA2,CLDN4,CLDN5,CLEC14A,CLEC9A,CLECL1,CLIC6,CPA3,CRHBP,CRISPLD2,CSF3,CTH,CTLA4,CTSG,CTTN,CX3CR1,CXCL12,CXCL16,CXCL5,CXCR4,CYP1A1,CYTIP,DAPK3,DERL3,DMKN,DNAAF1,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFL7,EGFR,EIF4EBP1,ELF3,ELF5,ENAH,EPCAM,ERBB2,ERN1,ESM1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,GZMK,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,HPX,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LEP,LGALSL,LIF,LILRA4,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MPO,MRC1,MS4A1,MUC6,MYBPC1,MYH11,MYLK,MYO5B,MZB1,NARS,NCAM1,NDUFA4L2,NKG7,NOSTRIN,NPM3,OCIAD2,OPRPN,OXTR,PCLAF,PCOLCE,PDCD1,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PGR,PIGR,PIM1,PLD4,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,REXO4,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,S100A8,SCD,SCGB2A1,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC4A1,SLC5A6,SMAP2,SMS,SNAI1,SOX17,SOX18,SPIB,SQLE,SRPK1,SSTR2,STC1,SVIL,TAC1,TACSTD2,TCEAL7,TCF15,TCF4,TCF7,TCIM,TCL1A,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TIMP4,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,UCP1,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
16,18,40,43,0,0,0,35,0,2,2,0,0,0,3,2,175,0,1,1,6,0,26,0,10,1,14,1,1,4,1,0,0,4,2,0,41,0,0,0,0,171,13,0,4,4,0,0,0,0,0,0,0,0,3,11,0,0,0,0,2,5,2,1,49,1,1,64,66,6,9,0,14,0,0,0,0,0,0,0,2,0,0,1,0,79,0,1,7,1,4,0,1,1,0,6,0,3,0,6,54,37,0,8,0,1,1,3,4,21,0,38,165,282,10,0,14,14,2,87,1,1,0,7,2,2,50,161,0,0,1,150,0,1,0,0,0,0,0,3,18,4,4,7,0,1,2,6,0,0,0,3,1,3,3,5,7,1,0,5,2,5,1,0,10,5,1,0,4,2,167,156,0,20,2,0,1,0,0,1,3,0,0,7,1,40,6,3,39,0,3,110,0,1,4,1,1,0,0,0,0,1,4,7,21,2,66,0,0,0,2,0,5,0,4,12,0,0,1,4,1,0,3,1,4,0,0,2,0,63,2,1,3,0,0,2,4,5,16,5,0,1,1,7,0,6,47,65,1,0,303,0,0,9,16,0,37,60,6,1,0,16,1,5,2,4,10,7,36,0,0,1,1,23,19,3,2,4,2,131,0,0,0,0,35,0,40,15,0,4,0,1,17,0,57,14,44,2,1,12,12,6,16,8,2,0,13,16,1,15,0,12,22
10,12,34,41,1,0,0,31,0,0,0,1,0,0,4,2,176,0,1,1,1,0,25,0,6,1,13,0,2,1,3,3,0,2,4,0,34,2,0,4,1,188,8,1,5,1,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,5,0,47,1,1,110,99,7,18,0,19,0,0,0,0,0,0,0,0,0,1,1,1,76,0,8,4,0,2,0,0,1,0,9,0,4,2,14,45,35,1,6,0,1,1,3,2,22,0,34,187,487,4,0,18,12,1,97,0,1,1,5,0,1,69,168,1,0,7,159,0,1,1,0,0,0,1,2,13,12,3,4,0,1,5,1,0,3,0,2,0,3,8,14,9,1,0,2,0,0,0,2,3,3,0,0,2,0,179,159,0,8,2,0,4,3,0,2,3,4,0,38,0,39,3,4,31,1,0,105,0,0,4,0,3,0,0,0,0,0,1,6,38,6,45,0,0,0,5,0,3,0,0,15,0,0,0,3,5,4,1,0,6,0,0,1,0,61,35,2,1,2,1,2,0,4,22,3,2,0,1,5,1,1,29,74,1,0,357,0,5,11,18,0,34,109,12,5,1,19,0,0,1,0,4,6,36,0,0,1,1,26,13,4,2,14,0,217,0,0,1,0,15,0,60,15,1,4,0,0,29,1,85,19,50,0,1,21,15,5,8,5,1,0,17,19,0,15,3,4,21
33,28,36,42,0,0,0,30,0,3,0,4,0,0,5,2,146,0,1,2,1,2,21,1,11,0,11,0,0,0,0,3,2,5,9,0,44,4,0,0,3,160,12,0,2,4,1,0,0,0,1,0,0,0,6,9,1,0,0,0,0,0,0,0,47,4,1,78,53,4,10,0,14,0,4,0,0,0,6,0,4,0,3,0,0,82,1,7,10,1,11,0,0,3,0,7,1,5,2,12,44,33,2,12,1,0,1,6,4,28,3,38,181,430,7,0,11,11,1,97,4,2,0,5,1,2,59,146,1,0,2,144,0,0,0,6,0,2,0,1,10,10,10,3,0,0,1,3,1,0,0,0,1,0,5,16,8,1,0,6,0,0,0,0,18,20,3,0,8,0,165,149,1,25,1,0,5,0,0,0,1,0,0,3,0,45,1,9,31,1,8,91,0,1,6,2,3,0,1,0,1,2,1,14,36,0,50,0,0,0,2,1,10,0,6,14,0,0,1,3,1,2,12,3,4,0,0,3,0,58,13,3,3,1,0,2,2,6,21,2,1,0,2,13,2,8,34,71,2,1,386,1,7,15,27,0,33,47,6,3,0,11,0,1,5,0,10,9,34,0,1,0,0,8,20,0,4,4,0,141,0,0,0,2,40,0,52,13,4,2,0,0,27,0,70,27,44,1,1,18,8,6,9,5,0,0,13,17,2,13,0,7,22
18,33,54,40,2,0,0,23,0,8,1,2,0,1,4,1,154,0,0,6,17,1,25,0,17,0,14,1,3,2,16,1,0,2,10,0,30,30,0,3,3,180,17,0,2,30,1,1,3,1,0,0,3,1,5,20,0,0,0,6,10,6,2,1,35,1,4,94,68,4,10,1,14,0,1,2,1,0,6,0,3,0,3,0,0,76,0,20,15,1,19,0,6,4,0,5,1,5,3,12,44,56,1,6,1,2,0,3,11,12,0,44,144,421,13,0,25,10,1,75,3,10,3,49,42,8,55,133,0,2,5,158,1,3,0,2,2,4,0,20,9,11,3,1,0,2,2,3,0,2,0,4,5,22,4,14,12,2,1,16,6,0,5,1,28,11,3,0,6,1,186,127,1,15,8,0,3,0,0,3,4,3,0,54,2,39,16,8,44,5,1,86,0,3,7,0,5,0,6,0,0,0,13,15,39,5,57,0,0,0,5,2,7,0,2,10,2,0,0,6,6,10,11,2,7,1,1,7,0,83,30,3,4,0,3,5,9,9,21,1,0,1,0,10,3,3,44,64,3,0,368,0,2,9,23,3,25,74,7,25,20,9,2,6,2,0,8,4,30,0,0,0,1,19,12,0,2,11,0,191,0,0,1,0,37,1,58,15,2,4,0,0,25,0,77,17,64,1,5,16,24,7,13,5,2,0,22,19,1,15,3,14,20
23,31,40,54,1,0,0,35,0,3,0,0,0,1,6,0,213,1,2,2,2,0,38,0,24,1,15,0,1,0,2,1,0,9,8,0,56,0,0,0,0,248,6,0,1,3,0,0,1,0,0,0,0,1,1,8,0,0,0,0,0,2,6,0,39,2,2,103,88,6,13,0,29,0,0,0,0,0,0,0,1,0,0,0,0,118,0,0,6,1,5,0,0,3,0,8,1,2,0,23,50,44,1,11,0,0,1,3,6,20,0,36,178,504,6,1,22,22,1,93,2,2,0,8,4,0,57,205,3,0,2,163,0,1,0,1,0,0,0,2,15,13,5,7,0,2,1,0,1,1,0,0,0,0,2,24,9,0,0,9,0,1,2,1,6,9,1,0,2,2,209,183,1,22,3,0,1,1,0,1,1,1,0,4,1,64,15,3,45,0,5,134,0,1,0,0,0,0,0,0,0,0,6,14,44,3,62,0,0,0,2,5,10,0,5,25,0,0,0,3,1,1,3,4,8,0,0,3,1,83,4,3,0,0,1,5,0,8,26,2,0,2,0,18,3,6,53,94,2,0,408,3,7,13,26,1,43,92,9,3,0,14,1,1,5,0,15,9,29,0,0,0,1,30,11,0,8,15,0,270,0,0,0,1,49,0,62,25,3,7,0,0,18,1,63,9,51,1,1,19,15,6,14,9,1,0,15,26,1,10,2,0,17
15,40,39,54,1,0,0,21,0,1,1,0,0,0,4,0,157,0,2,3,1,1,21,2,14,0,13,1,0,1,5,2,0,5,6,0,35,3,0,0,0,164,7,0,3,1,0,4,2,0,1,0,2,1,5,1,0,0,0,0,2,1,0,0,50,1,2,76,77,2,11,0,11,0,0,0,0,0,0,0,0,1,0,1,0,88,0,4,6,0,7,0,1,0,0,10,0,4,0,14,50,45,0,7,0,0,0,4,5,13,0,42,157,379,5,0,16,26,1,102,4,1,0,14,9,3,38,157,0,0,1,143,0,0,0,0,0,0,0,0,16,11,6,8,0,1,0,0,0,1,0,1,0,5,3,8,7,1,0,9,0,0,0,1,38,7,4,0,7,0,206,152,0,14,0,0,4,0,0,2,0,1,0,10,0,45,20,9,44,0,4,85,0,0,3,0,1,0,1,0,0,0,6,16,34,5,63,0,0,0,2,1,8,0,1,10,0,2,0,6,1,1,3,0,5,0,0,1,1,63,5,3,2,0,1,2,4,3,17,6,0,1,0,3,2,7,41,82,2,2,305,1,5,13,16,0,40,46,7,18,0,18,0,0,3,0,19,2,43,0,1,1,0,12,9,0,1,13,1,193,0,0,0,0,24,0,80,10,6,6,0,0,48,0,86,17,39,0,0,14,14,13,9,5,2,0,22,14,1,10,1,7,25
32,26,42,49,2,0,0,29,0,4,3,2,0,0,3,0,134,0,0,4,9,0,29,1,15,1,14,1,1,0,0,3,1,8,8,0,58,3,1,3,0,236,16,0,0,1,0,1,0,1,0,0,1,1,2,5,0,0,0,0,2,1,2,0,57,5,3,117,65,6,24,0,33,0,0,0,0,0,0,0,0,0,0,0,0,103,1,6,7,0,16,0,0,4,0,2,1,6,5,11,49,33,0,10,2,9,1,5,10,21,3,55,184,519,9,0,11,16,2,119,2,4,0,6,1,2,47,167,1,0,3,176,0,1,0,0,1,1,0,2,12,13,8,7,0,0,4,7,4,2,0,0,0,2,3,19,15,1,0,14,0,0,0,1,1,5,1,2,2,0,242,186,2,31,5,0,8,0,0,2,2,2,0,33,0,41,8,4,71,0,2,109,0,187,1,0,1,0,0,1,0,0,2,8,46,2,64,0,0,0,7,8,9,0,1,13,1,0,0,4,2,10,15,4,5,0,0,1,0,71,16,7,3,1,0,3,5,11,21,5,2,1,0,16,3,9,40,92,5,1,363,1,1,14,30,1,70,75,3,4,8,21,0,0,3,0,16,6,46,0,0,0,1,17,29,0,4,8,1,247,1,0,4,0,38,0,53,18,6,5,0,0,27,1,76,29,59,0,0,25,13,7,11,9,0,0,28,16,4,19,7,2,18
34,40,52,60,2,1,0,48,0,2,3,1,1,1,4,2,223,0,2,2,15,0,31,0,16,1,10,12,0,0,5,3,0,11,4,0,41,3,0,0,0,251,14,0,4,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,1,0,0,1,71,1,2,113,76,3,14,0,25,0,1,1,0,0,1,0,2,0,1,0,0,125,1,2,12,0,9,0,0,6,0,12,0,7,3,20,64,63,3,8,0,2,0,3,8,36,3,61,210,562,6,0,25,21,0,126,1,2,0,6,2,4,70,199,0,0,10,162,0,4,0,0,0,0,0,0,8,13,13,7,0,0,3,5,3,3,0,0,2,1,5,22,11,15,0,14,1,1,0,0,15,20,11,1,8,9,287,197,1,33,6,0,2,0,1,1,2,0,0,20,1,60,5,7,59,1,7,128,0,2,2,2,2,0,5,0,0,0,9,5,60,6,66,0,0,0,4,4,17,0,2,20,0,0,0,2,2,3,9,1,8,0,0,3,0,103,12,5,1,0,1,6,0,6,27,8,1,2,2,18,4,7,44,114,11,0,430,0,8,12,37,2,68,120,8,7,6,22,0,2,6,0,20,12,43,0,0,0,1,23,21,0,5,17,3,244,0,0,1,0,52,0,74,21,8,9,0,1,35,0,98,22,60,0,0,22,25,4,6,5,2,0,34,19,2,21,0,4,26
26,26,41,31,3,0,0,30,0,2,0,0,0,0,2,0,167,1,2,1,1,1,14,0,13,0,11,0,1,1,0,1,0,7,4,0,33,2,0,2,0,170,9,0,3,6,0,0,0,0,0,0,0,1,9,6,0,0,0,0,4,0,4,1,45,0,3,82,81,4,6,0,19,0,0,0,0,1,0,0,2,0,0,0,0,84,2,4,11,1,5,0,0,1,0,9,2,1,1,13,33,39,0,7,0,0,2,4,6,22,0,25,140,326,5,0,25,19,1,64,3,1,0,7,5,8,49,151,1,4,7,137,0,4,0,0,0,0,0,0,10,11,9,4,0,1,0,7,0,1,0,1,1,3,2,14,10,0,0,7,0,4,0,1,11,21,1,2,7,0,168,120,1,17,2,0,2,0,0,0,0,0,0,4,2,58,10,4,31,0,1,121,0,3,1,1,1,1,1,0,0,1,8,20,34,5,56,0,0,0,6,2,10,0,1,11,0,0,0,4,3,0,5,2,8,0,0,3,0,52,5,0,0,0,0,2,6,2,14,1,0,0,0,15,5,3,35,61,2,0,279,2,7,7,19,0,34,82,4,5,0,14,1,5,5,0,10,4,31,0,1,0,0,20,12,0,2,7,0,201,0,0,0,1,49,0,46,13,2,4,1,0,24,0,64,7,43,0,0,17,16,10,13,4,2,0,39,14,1,12,1,2,35
8,18,25,27,0,1,4,30,1,4,4,0,0,1,7,0,114,0,0,1,5,2,10,0,6,0,7,2,0,2,7,1,1,4,3,0,23,2,0,4,1,142,3,1,1,3,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,3,0,1,37,2,2,98,35,2,9,0,14,0,0,0,0,0,2,0,2,0,1,0,0,59,1,5,8,0,12,0,3,5,1,7,1,5,2,7,27,24,1,5,0,0,1,0,3,14,0,27,114,343,10,0,19,11,0,75,1,1,0,0,2,0,30,100,0,0,1,93,0,1,0,0,1,0,0,3,4,10,3,2,0,0,5,1,0,1,0,4,0,3,5,13,10,2,0,5,0,0,0,0,2,8,3,0,1,1,130,123,1,14,5,0,3,0,0,0,1,2,0,28,0,38,5,2,35,0,2,71,0,0,6,0,1,0,1,0,0,0,2,8,23,5,39,0,0,0,4,1,6,0,3,7,0,0,0,0,1,3,6,1,2,0,0,2,0,68,26,1,2,1,1,1,6,5,21,2,0,0,1,8,0,6,27,61,1,0,266,0,12,10,22,2,30,76,7,0,5,18,1,2,0,0,6,2,22,0,0,1,0,12,11,1,3,5,0,153,0,0,0,0,24,0,42,18,2,4,0,0,18,0,53,6,25,0,2,12,9,9,13,6,0,0,14,11,4,7,1,4,8
