col,row,B_Cells,CD4+_T_Cells,CD8+_T_Cells,DCIS_2,Endothelial,IRF7+_DCs,Invasive_Tumor,Macrophages_1,Macrophages_2,Myoepi_ACTA2+,Myoepi_KRT15+,Perivascular-Like,Stromal,Stromal_&_T_Cell_Hybrid
5,5,0.0,0.03333333333333333,0.06666666666666667,0.3,0.06666666666666667,0.03333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
5,15,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.0,0.0,0.21428571428571427,0.0,0.14285714285714285,0.0,0.0,0.35714285714285715,0.0
5,25,0.11764705882352941,0.0,0.058823529411764705,0.47058823529411764,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.08823529411764706,0.0,0.0,0.14705882352941177,0.0
5,35,0.0,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.42424242424242425,0.030303030303030304
5,45,0.0,0.24242424242424243,0.09090909090909091,0.15151515151515152,0.06060606060606061,0.0,0.06060606060606061,0.18181818181818182,0.0,0.0,0.0,0.0,0.21212121212121213,0.0
5,55,0.07692307692307693,0.15384615384615385,0.0,0.3076923076923077,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
5,65,0.10344827586206896,0.0,0.034482758620689655,0.27586206896551724,0.034482758620689655,0.0,0.0,0.10344827586206896,0.0,0.10344827586206896,0.0,0.034482758620689655,0.27586206896551724,0.034482758620689655
5,75,0.05714285714285714,0.02857142857142857,0.14285714285714285,0.2571428571428571,0.02857142857142857,0.0,0.0,0.08571428571428572,0.0,0.02857142857142857,0.0,0.0,0.37142857142857144,0.0
5,85,0.0,0.0,0.06060606060606061,0.42424242424242425,0.0,0.0,0.0,0.06060606060606061,0.0,0.09090909090909091,0.0,0.030303030303030304,0.3333333333333333,0.0
5,95,0.0,0.0,0.0,0.14285714285714285,0.05714285714285714,0.0,0.0,0.08571428571428572,0.02857142857142857,0.0,0.0,0.0,0.6857142857142857,0.0
5,105,0.03125,0.09375,0.125,0.21875,0.0,0.0,0.0,0.0625,0.03125,0.0,0.0,0.03125,0.40625,0.0
5,115,0.0,0.0,0.043478260869565216,0.5217391304347826,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.13043478260869565,0.0,0.0,0.21739130434782608,0.0
5,125,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.19230769230769232,0.23076923076923078,0.038461538461538464
5,135,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.3076923076923077
5,145,0.058823529411764705,0.11764705882352941,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.0,0.17647058823529413,0.0,0.17647058823529413
15,5,0.05714285714285714,0.0,0.05714285714285714,0.4,0.0,0.0,0.0,0.08571428571428572,0.0,0.2571428571428571,0.0,0.0,0.14285714285714285,0.0
15,15,0.0,0.0,0.21875,0.15625,0.09375,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.21875,0.0
15,25,0.025,0.05,0.025,0.225,0.1,0.0,0.025,0.05,0.0,0.025,0.0,0.0,0.45,0.025
15,35,0.0,0.05405405405405406,0.05405405405405406,0.1891891891891892,0.05405405405405406,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.5945945945945946,0.0
15,45,0.0,0.02564102564102564,0.10256410256410256,0.07692307692307693,0.07692307692307693,0.0,0.0,0.28205128205128205,0.0,0.02564102564102564,0.0,0.02564102564102564,0.38461538461538464,0.0
15,55,0.04,0.56,0.04,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.04,0.0,0.0
15,65,0.043478260869565216,0.2608695652173913,0.0,0.13043478260869565,0.0,0.0,0.0,0.21739130434782608,0.13043478260869565,0.0,0.0,0.043478260869565216,0.17391304347826086,0.0
15,75,0.0,0.0,0.13793103448275862,0.3103448275862069,0.0,0.0,0.034482758620689655,0.13793103448275862,0.0,0.034482758620689655,0.0,0.0,0.3448275862068966,0.0
15,85,0.0,0.0,0.1875,0.25,0.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.0,0.375,0.0625
15,95,0.03333333333333333,0.0,0.0,0.4,0.06666666666666667,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.36666666666666664,0.0
15,105,0.0,0.03333333333333333,0.0,0.4,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.4,0.0
15,115,0.0,0.05555555555555555,0.0,0.3611111111111111,0.05555555555555555,0.0,0.0,0.16666666666666666,0.0,0.027777777777777776,0.0,0.0,0.3333333333333333,0.0
15,125,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.08823529411764706,0.0,0.0,0.0,0.29411764705882354,0.0,0.029411764705882353,0.0,0.0,0.35294117647058826,0.08823529411764706
15,135,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.3888888888888889,0.0,0.0,0.3333333333333333,0.05555555555555555,0.1111111111111111
15,145,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.05,0.35,0.0,0.0,0.1,0.05,0.15
25,5,0.15,0.0,0.0,0.5,0.0,0.0,0.05,0.1,0.0,0.1,0.0,0.05,0.05,0.0
25,15,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.1951219512195122,0.024390243902439025,0.0,0.0,0.17073170731707318,0.0,0.024390243902439025,0.0,0.0,0.3902439024390244,0.0
25,25,0.03571428571428571,0.10714285714285714,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.03571428571428571,0.0,0.17857142857142858,0.0,0.10714285714285714,0.10714285714285714,0.03571428571428571
25,35,0.03333333333333333,0.0,0.03333333333333333,0.6333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0
25,45,0.07407407407407407,0.0,0.037037037037037035,0.4444444444444444,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.2962962962962963,0.0
25,55,0.0,0.03333333333333333,0.03333333333333333,0.3,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.03333333333333333,0.4666666666666667,0.0
25,65,0.0,0.024390243902439025,0.0,0.2926829268292683,0.07317073170731707,0.0,0.0,0.12195121951219512,0.0,0.04878048780487805,0.0,0.0,0.43902439024390244,0.0
25,75,0.04878048780487805,0.024390243902439025,0.2682926829268293,0.07317073170731707,0.04878048780487805,0.0,0.0,0.12195121951219512,0.0,0.0,0.0,0.024390243902439025,0.36585365853658536,0.024390243902439025
25,85,0.030303030303030304,0.0,0.12121212121212122,0.24242424242424243,0.030303030303030304,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.45454545454545453,0.0
25,95,0.07142857142857142,0.14285714285714285,0.0,0.5,0.03571428571428571,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714,0.0
25,105,0.03125,0.03125,0.15625,0.15625,0.0625,0.0,0.0,0.09375,0.0,0.03125,0.0,0.03125,0.40625,0.0
25,115,0.0,0.4,0.24,0.08,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.04,0.0
25,125,0.030303030303030304,0.0,0.06060606060606061,0.45454545454545453,0.09090909090909091,0.0,0.030303030303030304,0.12121212121212122,0.0,0.18181818181818182,0.0,0.0,0.030303030303030304,0.0
25,135,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.13333333333333333,0.0,0.0,0.0,0.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0
25,145,0.03333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.06666666666666667
35,5,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.43333333333333335,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0
35,15,0.03225806451612903,0.0,0.03225806451612903,0.2903225806451613,0.0967741935483871,0.0,0.0,0.16129032258064516,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.2903225806451613,0.0
35,25,0.08333333333333333,0.0,0.1388888888888889,0.16666666666666666,0.027777777777777776,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.027777777777777776,0.3333333333333333,0.0
35,35,0.03333333333333333,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.5666666666666667,0.06666666666666667
35,45,0.0,0.0,0.07317073170731707,0.24390243902439024,0.04878048780487805,0.0,0.024390243902439025,0.12195121951219512,0.0,0.0,0.0,0.0,0.4878048780487805,0.0
