col,row,B_Cells,CD4+_T_Cells,CD8+_T_Cells,DCIS_1,DCIS_2,Endothelial,Invasive_Tumor,Macrophages_1,Myoepi_ACTA2+,Prolif_Invasive_Tumor,Stromal
7,7,0.0,0.02702702702702703,0.0,0.0,0.6216216216216216,0.0,0.1891891891891892,0.0,0.02702702702702703,0.10810810810810811,0.02702702702702703
7,22,0.0,0.0,0.021739130434782608,0.0,0.5652173913043478,0.043478260869565216,0.2826086956521739,0.0,0.021739130434782608,0.0,0.06521739130434782
7,37,0.0,0.01818181818181818,0.0,0.0,0.7090909090909091,0.0,0.16363636363636364,0.0,0.10909090909090909,0.0,0.0
7,52,0.0,0.0,0.0,0.018867924528301886,0.6981132075471698,0.0,0.18867924528301888,0.018867924528301886,0.07547169811320754,0.0,0.0
7,67,0.0,0.0,0.0,0.0,0.5714285714285714,0.02040816326530612,0.14285714285714285,0.0,0.22448979591836735,0.0,0.04081632653061224
7,82,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.045454545454545456,0.0,0.06818181818181818,0.0,0.06818181818181818
7,97,0.0,0.0,0.022727272727272728,0.0,0.7272727272727273,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.045454545454545456
7,112,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.16666666666666666,0.0,0.07142857142857142,0.0,0.0
7,127,0.0,0.0,0.0,0.024390243902439025,0.6829268292682927,0.0,0.14634146341463414,0.024390243902439025,0.07317073170731707,0.0,0.04878048780487805
7,142,0.0,0.0,0.0,0.0,0.84375,0.0,0.09375,0.0,0.0625,0.0,0.0
22,7,0.0,0.0,0.0,0.0,0.7567567567567568,0.0,0.13513513513513514,0.05405405405405406,0.02702702702702703,0.0,0.02702702702702703
22,22,0.0,0.0,0.0,0.02040816326530612,0.7551020408163265,0.0,0.12244897959183673,0.04081632653061224,0.04081632653061224,0.0,0.02040816326530612
22,37,0.0,0.0,0.0,0.0,0.8166666666666667,0.0,0.1,0.0,0.05,0.016666666666666666,0.016666666666666666
22,52,0.024390243902439025,0.0,0.0,0.0,0.6585365853658537,0.0,0.21951219512195122,0.0,0.07317073170731707,0.024390243902439025,0.0
22,67,0.0,0.0,0.0,0.0,0.9090909090909091,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0,0.0
22,82,0.0,0.0,0.018518518518518517,0.0,0.7592592592592593,0.0,0.09259259259259259,0.018518518518518517,0.037037037037037035,0.0,0.07407407407407407
22,97,0.020833333333333332,0.0,0.0,0.020833333333333332,0.5833333333333334,0.0,0.125,0.020833333333333332,0.22916666666666666,0.0,0.0
22,112,0.0,0.0,0.023255813953488372,0.0,0.7674418604651163,0.0,0.06976744186046512,0.0,0.13953488372093023,0.0,0.0
22,127,0.03225806451612903,0.03225806451612903,0.0,0.0,0.5483870967741935,0.06451612903225806,0.16129032258064516,0.03225806451612903,0.0,0.03225806451612903,0.0967741935483871
22,142,0.0,0.0,0.017857142857142856,0.0,0.7857142857142857,0.0,0.08928571428571429,0.017857142857142856,0.07142857142857142,0.0,0.017857142857142856
37,7,0.0,0.0,0.0,0.0,0.6904761904761905,0.0,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0,0.023809523809523808
37,22,0.0,0.0,0.046511627906976744,0.0,0.7209302325581395,0.0,0.20930232558139536,0.0,0.0,0.0,0.023255813953488372
37,37,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.07142857142857142,0.0,0.09523809523809523,0.0,0.023809523809523808
37,52,0.0,0.0,0.0,0.0196078431372549,0.7647058823529411,0.0,0.13725490196078433,0.0,0.058823529411764705,0.0,0.0196078431372549
37,67,0.0,0.0,0.0,0.0,0.7272727272727273,0.030303030303030304,0.12121212121212122,0.0,0.09090909090909091,0.030303030303030304,0.0
37,82,0.0,0.0,0.0,0.0,0.6285714285714286,0.0,0.2857142857142857,0.0,0.05714285714285714,0.0,0.02857142857142857
37,97,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.7333333333333333,0.03333333333333333,0.05,0.0,0.05,0.03333333333333333,0.05
