Cell_ID,Animal_ID,Animal_sex,Behavior,Bregma,Centroid_X,Centroid_Y,Cell_class,Neuron_cluster_ID,Ace2
ca6e5a41-1782-41fb-b84a-f8ef0d38632f,1,Female,Naive,0.11,1410.161145,259.7924936,Ambiguous,,0.0
8248964f-05db-4abd-b444-0d5c494cebf1,1,Female,Naive,0.11,1425.955233,259.0438797,Endothelial 1,,0.0
0dbc22e2-184c-4ee8-a208-4e40d72331de,1,Female,Naive,0.11,1448.015743,186.9428341,Inhibitory,I-3,0.551207872
dbbcf23d-739f-424c-9fbc-21004569b39b,1,Female,Naive,0.11,1458.296348,226.4777754,Inhibitory,I-4,0.0
aced19fd-cdae-41f0-97e7-862dd655a59d,1,Female,Naive,0.11,1460.281389,187.9945081,Inhibitory,I-6,0.0
aaa66518-745d-4c6c-bc00-11ce874231f0,1,Female,Naive,0.11,1465.863922,234.1656729,Inhibitory,I-1,0.0
e400c9e4-d6c0-47e3-a558-c022ae299806,1,Female,Naive,0.11,1487.635566,240.5549588,Endothelial 1,,0.0
968cf789-7e09-4593-a652-c5cc18b47681,1,Female,Naive,0.11,1495.355425,269.1761997,Excitatory,E-4,0.716643052
d3c1ae2f-2577-42d4-a7be-c5872e09d734,1,Female,Naive,0.11,1498.06666,232.2052577,Inhibitory,I-8,0.0
4b66f1e4-1d05-4248-8131-9222550d447c,1,Female,Naive,0.11,1502.115333,185.4550174,Inhibitory,I-3,0.0
7ce63736-1625-477d-a3ce-8fb73c08a986,1,Female,Naive,0.11,1505.824357,201.6238981,Inhibitory,I-3,0.0
610634c2-11bf-4cde-81ad-1d9ffced4a6d,1,Female,Naive,0.11,1516.501509,216.040598,Inhibitory,I-4,0.0
f4043e07-1e70-4d3d-ad61-602b17fa7be1,1,Female,Naive,0.11,1518.755872,202.8634119,Inhibitory,I-3,0.0
c36583e9-c53a-486b-ae7c-32d33df23744,1,Female,Naive,0.11,1524.69287,274.9644172,Inhibitory,I-4,0.0
4cae0e0b-59fa-49a1-a077-a16230d434d6,1,Female,Naive,0.11,1529.453519,213.5009877,Ambiguous,,0.0
bc397555-e583-4ed1-abe6-7ee155bcb75f,1,Female,Naive,0.11,1537.849616,249.7257402,Inhibitory,I-3,0.0
2f98de08-b110-43e3-b3ce-21d0031f4204,1,Female,Naive,0.11,1541.791012,186.7387014,Inhibitory,I-4,0.0
8b43d7f2-2a0e-4a99-938e-c1f2f354d45d,1,Female,Naive,0.11,1546.776916,211.0888094,Astrocyte,,0.0
bd24e3b2-668d-4a0a-bfd8-6e12fab00e0e,1,Female,Naive,0.11,1556.428889,203.5535365,Inhibitory,I-10,0.0
da0f1f43-18d4-49fb-bb9f-8039cb5a3e92,1,Female,Naive,0.11,1565.307959,207.2878494,Inhibitory,I-1,0.0
264741bf-9794-4fd7-8bae-577c1bb9ce34,1,Female,Naive,0.11,1575.970993,271.9320475,Inhibitory,I-21,0.0
9e70b878-6a8e-419d-9683-dbb7073bfc9f,1,Female,Naive,0.11,1575.850735,207.4106422,Inhibitory,I-3,0.0
fb08aafe-8644-4938-9f72-377714a1fe72,1,Female,Naive,0.11,1581.777545,239.0451242,Inhibitory,I-3,0.0
162c0759-40b0-4f64-bcd9-3f8057ddeb33,1,Female,Naive,0.11,1487.936472,264.7814138,Ambiguous,,0.0
4a2edcf7-aa64-44d5-bfe6-764a62251d66,1,Female,Naive,0.11,1530.506384,231.5428727,Inhibitory,I-4,0.0
497de9f0-981f-48de-b88f-b2e7611937f1,1,Female,Naive,0.11,1579.086448,228.0251842,Endothelial 1,,0.0
4b31f115-ec7d-4341-81f2-8a88a964ad34,1,Female,Naive,0.11,1413.1702,216.5544574,Astrocyte,,0.0
faa1da5b-a5d4-4ac7-ab07-81db291e0fe4,1,Female,Naive,0.11,1480.816527,197.4783818,Inhibitory,I-4,0.640098759
d299fc94-9f1a-4bfc-af0a-fa9b7ffbb6bf,1,Female,Naive,0.11,1443.868609,258.8982388,Ambiguous,,0.0
33ce6a80-6db2-4578-ac81-c0c405f47977,1,Female,Naive,0.11,1450.453899,263.8538058,OD Mature 2,,0.0
fa47c49d-7134-4bc6-9972-913295175150,1,Female,Naive,0.11,1472.34966,270.5299453,Inhibitory,I-1,0.0
e897c6db-0e89-45d4-8d0a-1731c7df7137,1,Female,Naive,0.11,1477.667627,267.1495979,Ambiguous,,0.0
7978f74f-fad6-4ece-8998-f4d670646d13,1,Female,Naive,0.11,1544.306528,269.591112,Excitatory,E-18,0.0
8d013ee0-c0ad-4b37-ab98-70f3617bf192,1,Female,Naive,0.11,1438.100352,222.2527065,Inhibitory,I-1,0.0
5d30a52d-1d01-40ea-a393-35b377acc396,1,Female,Naive,0.11,1533.635421,263.3675955,Excitatory,E-4,0.0
da6e9c33-c1e3-40f8-892e-7293d04348e7,1,Female,Naive,0.11,1399.799926,456.595463,Endothelial 1,,0.0
5b337804-ddd4-4437-9014-e6648f7416f2,1,Female,Naive,0.11,1401.00976,437.9733166,Microglia,,0.0
edad7525-069f-41ea-89e0-4691e49e6c73,1,Female,Naive,0.11,1410.507208,438.4699383,Inhibitory,I-9,0.511924136
85b6a762-ef0e-429e-bf97-691f4b60c20f,1,Female,Naive,0.11,1417.144416,402.9993748,Inhibitory,H-1,0.0
024ce8e7-e526-4522-8fe6-2f5c096ef234,1,Female,Naive,0.11,1422.092748,353.2697519,Astrocyte,,0.0
e30a322a-be0f-409b-b225-ac5cd123714b,1,Female,Naive,0.11,1425.789649,326.7744411,Astrocyte,,0.0
b942ec97-522d-4be8-862b-2c87965dc550,1,Female,Naive,0.11,1428.758256,390.682016,Endothelial 1,,0.0
61d7d106-350b-43d3-97c1-1b291ad399e1,1,Female,Naive,0.11,1430.104993,297.9141643,Inhibitory,I-3,0.723613949
8121df9f-f5ef-443e-9015-4a6bd0f52265,1,Female,Naive,0.11,1441.874498,418.6465156,Inhibitory,I-6,0.0
e4e7de02-c71e-4184-9656-dff955926ae8,1,Female,Naive,0.11,1446.853106,451.1520477,Ambiguous,,0.0
aadac5f1-8fd9-4ca9-9ab9-7d20d1f3040b,1,Female,Naive,0.11,1447.873296,312.8181548,Excitatory,E-1,0.0
49b4378f-be70-42e1-b642-33cccf389741,1,Female,Naive,0.11,1452.356678,457.8466474,Ambiguous,,0.0
631d393a-7658-440e-9b35-28474454da28,1,Female,Naive,0.11,1459.557006,407.9805587,Astrocyte,,0.0
3640970c-9f4a-4952-8b73-053fa2ebdf04,1,Female,Naive,0.11,1459.811371,314.1679166,Endothelial 1,,0.0
074b0455-f06c-4de4-9c70-d4927e38cdec,1,Female,Naive,0.11,1473.10029,388.7296212,Excitatory,E-18,0.0
7e358314-12b6-48f1-b196-374c664783b5,1,Female,Naive,0.11,1473.648626,313.9185341,Inhibitory,I-4,0.0
ee3f0286-1981-400a-a5d2-1abd7a925d58,1,Female,Naive,0.11,1477.196989,467.5102448,Inhibitory,I-10,0.0
b3a04048-6be3-4dc6-8e34-9f67a96cd776,1,Female,Naive,0.11,1484.319716,354.7531333,Astrocyte,,0.0
4e3ccf03-b708-4c4d-8ab8-98965af265f4,1,Female,Naive,0.11,1486.843461,370.8543891,Astrocyte,,0.0
5d3568ff-0e2f-4632-a434-d6f4c755d115,1,Female,Naive,0.11,1487.239988,337.3875581,Inhibitory,I-14,0.0
443ecf48-0d9b-40e5-9ad0-bc0d1e7df8b0,1,Female,Naive,0.11,1493.465333,394.2170688,Astrocyte,,0.0
d8517ecb-4b03-4612-8dfa-ed5281c30428,1,Female,Naive,0.11,1498.873716,300.0074624,Astrocyte,,0.0
cfa0153d-e181-42bf-9bf7-927d84677920,1,Female,Naive,0.11,1507.717505,410.3698171,Astrocyte,,0.0
113195a6-fa34-4006-b66c-d8914bfa6954,1,Female,Naive,0.11,1511.171552,432.6911677,Inhibitory,I-4,0.0
f19d7ce2-a2ba-482c-9afb-19f03d62703d,1,Female,Naive,0.11,1515.662926,322.8923317,Excitatory,E-18,0.789905077
13b06447-a7ce-4779-a8d0-8d2ee9b05548,1,Female,Naive,0.11,1519.146608,347.0158571,Astrocyte,,0.0
94a4ad55-299e-4aab-bb6d-02ab3eb6a225,1,Female,Naive,0.11,1525.690597,385.0255652,Inhibitory,I-10,0.0
29ceb95f-a0ec-4ce2-9221-bc007ad86d7f,1,Female,Naive,0.11,1530.174792,352.0686501,Inhibitory,I-3,0.0
916ed1a6-fb16-4dd5-bec1-17f017ed1490,1,Female,Naive,0.11,1538.821662,420.488922,Inhibitory,I-1,0.0
3aaba833-a451-453a-8652-01e559faac31,1,Female,Naive,0.11,1539.848478,403.4946624,Endothelial 1,,0.0
b48ae634-5f49-43cf-ace1-6a09c40396a9,1,Female,Naive,0.11,1542.841428,361.3858693,Inhibitory,I-3,0.0
789c5ed5-bdb7-4ddd-bb91-33932f964522,1,Female,Naive,0.11,1545.537499,317.740846,Inhibitory,I-3,2.251546731
4552bddd-c96b-4d72-ad0d-9fb3e26d81fb,1,Female,Naive,0.11,1544.991265,374.6797447,Astrocyte,,1.164611692
078e88bf-bd35-459d-92e6-c05e45008f98,1,Female,Naive,0.11,1546.40521,459.3434397,Excitatory,E-19,0.597129017
8c04dbe9-b2c0-40dd-93ac-7df12c3104e1,1,Female,Naive,0.11,1548.0093,443.9700883,Excitatory,E-15,1.082715744
40bdecf4-5f87-4bcb-9014-a5f84ac09d8c,1,Female,Naive,0.11,1555.003069,379.7736205,Inhibitory,I-3,0.0
a494e468-24a4-4b5b-b5a2-3efed9bd6478,1,Female,Naive,0.11,1561.930275,443.1816898,Excitatory,E-19,0.0
50311951-eeb7-4f65-80c0-ca5836afec6b,1,Female,Naive,0.11,1566.541301,456.5691652,Excitatory,E-18,0.768601545
c469abf8-36a2-4e79-97e6-9b9a6010fbd0,1,Female,Naive,0.11,1568.892136,332.3125876,Ambiguous,,0.0
ed7f4dc8-731a-4f43-abde-9be7aa76d3fd,1,Female,Naive,0.11,1566.334782,366.8514595,OD Mature 2,,0.0
0dd108a0-09bb-41bc-924e-d31f94847af5,1,Female,Naive,0.11,1576.973874,368.4476401,Inhibitory,I-30,0.0
5cb4316e-e530-4cf9-92c3-1d67a9b50212,1,Female,Naive,0.11,1581.042102,343.9344198,Astrocyte,,0.0
4c92bd83-13a2-4cc8-a42f-a4e76d88d67e,1,Female,Naive,0.11,1423.072849,333.7474228,Inhibitory,I-3,0.0
2d67c214-78d8-4905-9477-2356f138061d,1,Female,Naive,0.11,1433.862764,373.1084609,Inhibitory,I-10,0.0
91494774-ee8f-40c7-b2ee-f9752327ee55,1,Female,Naive,0.11,1455.915968,354.644306,Inhibitory,I-4,0.0
3c6c13d6-8d05-4137-8f59-43d17f48cad5,1,Female,Naive,0.11,1474.450565,448.1710913,Ambiguous,,0.0
2d58c6c7-8bd5-495e-893c-69e492aa878f,1,Female,Naive,0.11,1475.554215,413.8054652,OD Mature 2,,0.0
32a2b2db-6795-4858-89ef-b242523f00e6,1,Female,Naive,0.11,1490.092466,315.0845466,Inhibitory,I-4,0.782337727
c2ae7afa-9d1c-450a-a31b-358370c91ef8,1,Female,Naive,0.11,1511.380532,452.8531969,Astrocyte,,0.0
0cc872ba-8153-40c5-adc8-8250d8d6bb45,1,Female,Naive,0.11,1530.024524,397.4870996,Inhibitory,I-14,0.0
3bae815f-8bb0-4fcc-8118-c93f5ff6a692,1,Female,Naive,0.11,1565.714752,300.9119694,OD Immature 1,,1.265270138
b2cf30bf-619a-4200-a0ae-2ae5be513bef,1,Female,Naive,0.11,1568.014548,413.9978496,Inhibitory,I-3,0.796346036
a871364c-629d-456f-96e2-1d30a6f315ed,1,Female,Naive,0.11,1573.807151,363.8405636,Ambiguous,,0.493894746
8d142eb9-37d3-4972-9441-16d4448f85a3,1,Female,Naive,0.11,1574.464799,442.715135,Inhibitory,I-14,0.0
a1eee7d1-8fbd-4e32-9ab4-3e20575aba8a,1,Female,Naive,0.11,1438.324999,408.7649491,Inhibitory,I-1,0.0
55dda4c5-268c-482b-8b72-76f2203ad6ec,1,Female,Naive,0.11,1452.190048,293.8872479,Astrocyte,,0.0
05320a3f-3243-423d-9b56-8f049107923b,1,Female,Naive,0.11,1465.876977,464.484756,Microglia,,0.0
4941dc31-3fdf-4448-bddd-662c2e593e45,1,Female,Naive,0.11,1494.839318,433.3109689,Inhibitory,I-10,0.0
1d083488-4fa9-4575-bdaa-c7b9aee4f64f,1,Female,Naive,0.11,1522.975491,307.1247908,Inhibitory,I-3,0.0
1d56bc18-dab5-45e0-a40c-fd73dab79d69,1,Female,Naive,0.11,1452.700443,388.4701156,Inhibitory,I-3,0.0
947ea02f-0a72-48b6-b56f-2fb91eab5924,1,Female,Naive,0.11,1461.197294,332.4842595,Endothelial 1,,0.0
f7884d1e-6c84-4dbe-8b68-7a396a963edb,1,Female,Naive,0.11,1475.268438,292.5009988,Inhibitory,I-7,0.0
4f1919da-7cd9-4a8b-96ec-87dce4410c4c,1,Female,Naive,0.11,1500.459406,333.1592735,Inhibitory,I-30,0.0
1d381179-0801-4a64-bbd6-eaf00080b715,1,Female,Naive,0.11,1406.510672,331.31577,Inhibitory,I-1,0.0
46ed4b53-4a57-426b-8e58-7e0302a44d32,1,Female,Naive,0.11,1474.948285,360.1552071,Inhibitory,I-4,1.225461062
af9cb59b-f347-4732-9d74-69a1d6787da1,1,Female,Naive,0.11,1484.114062,340.7820243,Inhibitory,I-3,0.0
38ace016-ed2f-4039-900a-3ddd840b9d28,1,Female,Naive,0.11,1495.728729,327.1988203,Inhibitory,I-3,0.0
a5201064-88c6-40fc-900e-d11af1e558e4,1,Female,Naive,0.11,1575.837712,316.4514647,Excitatory,E-18,0.753274838
393ae389-9a93-4f19-af5c-6794e34aceaa,1,Female,Naive,0.11,1410.870297,614.1296693,Inhibitory,H-1,0.0
8f63195c-ef22-4214-9c73-c1655812af96,1,Female,Naive,0.11,1429.064154,553.8143426,Inhibitory,I-9,0.0
