ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,ADIPOQ,AGR3,AHSP,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL20,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD79B,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLCA2,CLDN4,CLDN5,CLEC14A,CLEC9A,CLECL1,CLIC6,CPA3,CRHBP,CRISPLD2,CSF3,CTH,CTLA4,CTSG,CTTN,CX3CR1,CXCL12,CXCL16,CXCL5,CXCR4,CYP1A1,CYTIP,DAPK3,DERL3,DMKN,DNAAF1,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFL7,EGFR,EIF4EBP1,ELF3,ELF5,ENAH,EPCAM,ERBB2,ERN1,ESM1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,GZMK,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,HPX,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LEP,LGALSL,LIF,LILRA4,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MPO,MRC1,MS4A1,MUC6,MYBPC1,MYH11,MYLK,MYO5B,MZB1,NARS,NCAM1,NDUFA4L2,NKG7,NOSTRIN,NPM3,OCIAD2,OPRPN,OXTR,PCLAF,PCOLCE,PDCD1,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PGR,PIGR,PIM1,PLD4,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,REXO4,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,S100A8,SCD,SCGB2A1,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC4A1,SLC5A6,SMAP2,SMS,SNAI1,SOX17,SOX18,SPIB,SQLE,SRPK1,SSTR2,STC1,SVIL,TAC1,TACSTD2,TCEAL7,TCF15,TCF4,TCF7,TCIM,TCL1A,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TIMP4,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,UCP1,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
1,11,1,1,0,0,0,2,0,1,0,0,0,0,1,0,22,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,14,0,1,0,0,0,2,0,2,0,7,11,35,0,0,2,4,0,7,0,0,0,0,0,0,5,18,0,0,0,14,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,1,4,18,11,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,15,0,0,1,0,2,0,0,0,0,0,1,7,1,0,5,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,4,10,1,0,1,0,0,1,0,1,3,0,0,0,0,3,0,2,3,2,0,0,17,0,1,1,1,0,0,2,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,3,0,7,0,0,0,0,1,0,4,1,1,0,0,0,2,0,5,1,3,0,0,2,10,0,1,0,0,0,2,0,0,3,0,0,2
1,5,10,11,2,0,0,8,0,2,0,0,0,0,1,0,25,0,0,12,10,0,4,0,2,1,4,0,1,0,1,1,0,0,2,0,5,3,0,2,0,37,1,0,5,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,0,13,2,1,5,10,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,4,0,2,0,0,0,0,2,0,2,13,5,0,3,0,0,0,0,1,4,0,14,24,80,0,0,5,6,2,21,0,0,0,3,0,1,3,36,0,0,1,41,0,2,0,0,0,0,0,1,2,7,1,1,0,0,0,1,0,0,0,1,1,4,5,4,1,1,0,0,0,0,0,2,1,1,0,0,0,1,37,25,0,0,1,0,0,0,0,1,0,0,0,14,0,4,6,2,8,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,4,1,15,0,0,0,0,0,4,0,1,0,0,0,1,1,0,1,5,0,3,0,0,0,0,14,3,2,0,0,1,0,7,3,3,0,0,0,0,0,0,0,9,11,4,0,85,0,0,2,6,0,7,7,2,0,0,6,0,0,0,0,0,1,11,0,0,0,0,1,1,4,0,3,0,29,1,0,0,0,6,0,7,3,2,3,0,1,3,0,16,0,8,0,1,6,4,3,2,1,0,0,2,1,1,1,2,4,1
3,0,1,4,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,2,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,2,0,4,0,0,0,0,2,3,0,4,8,36,1,0,2,1,1,7,0,0,0,7,0,0,2,18,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,23,16,0,6,0,0,0,0,0,0,0,0,0,1,0,7,0,0,5,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1,5,0,0,1,0,2,0,1,2,8,0,0,45,0,2,2,0,0,2,0,1,0,0,2,0,0,0,0,1,0,4,0,0,0,0,3,1,0,1,2,0,6,0,0,0,0,5,0,5,4,0,1,0,0,2,0,5,0,8,0,0,2,8,2,0,1,0,0,2,0,0,1,0,0,5
4,5,10,3,0,0,0,0,0,0,0,0,0,0,0,1,32,0,1,0,1,0,3,0,3,0,2,0,1,0,0,0,0,4,0,0,7,1,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,7,0,1,15,9,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,2,0,0,0,0,0,0,1,0,0,0,1,9,19,0,3,0,0,0,2,3,5,0,11,37,112,0,0,1,3,0,23,1,0,0,1,1,1,5,47,1,0,1,29,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,3,0,0,1,1,2,0,0,2,0,0,0,0,8,1,2,0,1,0,57,36,0,5,2,0,0,0,0,0,0,0,0,7,0,16,2,2,14,0,3,22,0,0,0,0,0,0,0,0,0,0,2,5,10,0,15,0,0,0,0,1,5,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,13,1,0,0,0,0,2,0,1,2,0,0,0,0,4,0,3,6,13,0,0,109,0,1,4,5,0,18,6,4,9,0,4,0,0,0,0,2,0,10,0,0,0,1,5,5,0,0,3,0,32,0,0,1,0,12,0,12,3,2,1,0,0,3,0,19,2,8,0,0,4,5,2,2,1,0,1,3,3,0,3,0,0,2
11,3,16,13,2,0,0,6,0,1,0,1,0,0,2,0,49,0,0,1,1,0,7,0,1,0,3,0,2,0,4,1,0,1,1,0,12,2,1,1,0,50,2,1,0,0,0,0,3,2,0,2,6,0,4,9,0,0,0,0,2,1,0,0,14,0,1,36,22,6,2,0,6,0,0,0,0,0,0,0,2,0,1,0,0,27,0,3,1,1,3,0,1,0,0,2,0,4,1,3,15,9,0,2,0,1,1,1,3,8,0,13,52,142,2,0,3,9,0,40,1,3,0,7,1,4,16,37,0,0,1,37,1,0,0,1,3,0,0,2,5,5,1,2,0,0,7,0,0,0,1,4,0,1,3,2,1,0,0,9,5,0,0,0,1,5,0,0,0,0,68,55,0,10,2,0,0,0,0,0,3,2,0,23,0,8,5,3,19,0,0,33,0,0,1,1,0,0,1,0,0,1,1,3,12,0,14,0,0,2,0,0,4,0,0,8,1,0,0,0,3,4,6,0,1,0,0,0,0,35,34,0,1,1,1,1,9,3,8,2,0,0,0,4,0,0,8,35,2,0,118,0,2,8,9,0,8,24,1,1,10,10,1,1,1,0,4,5,10,0,0,0,0,6,3,1,0,8,0,56,0,0,0,1,10,0,14,6,1,1,0,0,8,0,27,3,20,1,7,3,2,0,2,2,0,0,6,5,1,6,1,5,9
1,15,11,5,1,0,0,0,0,4,0,1,1,0,1,3,4,0,2,0,41,1,1,0,2,0,1,2,0,1,0,0,0,0,9,2,6,3,0,4,0,30,5,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,3,0,1,21,0,3,2,0,6,0,1,0,6,0,0,1,0,0,3,0,0,0,0,16,0,10,1,0,0,0,1,0,0,1,0,0,3,1,7,4,0,6,0,6,2,0,1,2,0,9,3,24,2,1,1,0,0,6,3,0,0,4,5,2,5,14,1,0,1,6,1,6,0,0,6,1,0,0,6,1,1,7,9,0,1,2,0,0,1,2,0,0,2,3,1,2,0,1,3,0,0,0,6,3,2,0,2,1,19,9,0,1,5,0,2,0,0,2,2,1,0,40,2,3,1,0,7,0,2,7,0,0,4,1,0,0,3,0,0,0,0,6,3,0,7,0,0,0,3,0,3,0,0,2,0,0,0,0,1,10,11,11,0,0,0,1,0,19,39,0,0,0,0,1,5,2,5,1,7,0,0,1,1,1,11,4,3,0,17,0,1,1,2,0,3,6,2,4,0,0,0,0,3,0,2,2,0,0,0,0,0,4,3,0,2,10,0,6,0,0,3,1,10,0,10,3,1,1,0,0,2,0,8,0,1,0,1,4,2,3,9,0,0,0,2,2,5,2,4,6,1
2,14,11,3,0,0,0,0,0,1,0,0,0,0,0,2,6,0,0,1,4,0,2,1,2,0,2,16,0,0,0,1,0,0,5,0,6,5,0,0,0,17,2,0,0,0,0,0,0,0,0,0,4,2,1,2,0,0,0,0,0,2,0,2,3,0,0,4,4,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,11,0,3,0,0,7,0,1,1,0,0,0,3,2,5,6,8,0,1,0,10,1,0,0,2,0,6,21,35,1,0,2,3,0,7,1,3,1,2,0,2,4,18,0,0,1,14,0,1,0,0,0,0,0,0,0,6,0,2,1,0,0,1,0,1,0,1,0,1,1,0,1,4,0,2,0,0,0,0,6,1,2,0,1,0,26,14,1,4,4,0,0,0,0,0,1,1,0,24,0,3,6,0,6,0,8,8,0,0,2,0,1,0,0,0,0,0,5,6,4,2,9,0,0,0,1,0,2,0,0,1,1,1,0,2,1,1,0,1,1,0,0,0,1,14,21,6,2,0,2,4,7,2,2,1,5,1,0,4,0,0,4,3,2,0,15,0,0,1,0,3,2,2,3,3,6,3,3,0,0,0,1,0,0,0,1,1,0,4,2,1,0,4,0,6,1,0,0,0,1,0,4,1,1,2,0,0,5,0,17,1,3,0,6,2,4,0,1,2,0,0,2,3,0,4,2,3,1
1,21,13,6,0,0,0,2,0,1,2,0,0,0,0,1,23,0,1,0,8,0,10,0,1,1,1,2,0,0,6,0,0,0,7,0,6,1,0,0,0,32,2,0,3,1,0,0,0,0,1,1,5,1,1,1,0,0,0,0,0,0,1,0,6,3,1,9,3,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,3,0,0,0,0,2,0,1,0,2,5,42,0,2,0,1,0,0,0,1,0,5,17,57,0,4,2,1,0,9,2,1,0,1,0,0,12,24,0,0,0,21,0,0,0,0,0,2,0,0,2,3,0,3,0,0,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,17,6,5,0,9,1,33,18,0,1,2,0,0,0,0,0,1,1,0,4,0,2,0,1,9,0,0,29,0,0,3,2,1,0,0,0,0,0,9,18,3,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,6,1,1,5,1,0,0,0,0,16,6,0,1,0,3,3,4,0,3,0,1,0,0,1,1,1,8,8,1,0,46,0,0,1,0,0,0,15,2,8,0,1,1,0,1,0,6,2,1,0,6,0,0,1,2,0,0,2,0,11,1,0,3,0,1,0,6,2,1,0,0,0,5,0,12,1,2,0,3,1,1,1,1,0,0,0,1,4,4,2,0,3,2
4,15,10,9,0,0,0,10,0,1,0,0,0,0,0,0,35,0,0,1,6,0,6,0,4,0,0,0,1,0,1,0,1,1,4,0,11,0,0,2,0,51,8,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,6,1,0,15,8,0,5,0,4,0,1,0,0,1,0,0,1,0,0,0,0,28,0,1,4,0,3,0,0,1,0,1,0,4,0,3,11,29,0,3,0,1,0,3,3,10,0,13,40,77,0,0,6,6,0,25,0,1,0,0,2,1,14,21,0,0,1,39,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,1,1,0,0,0,2,1,3,0,1,0,0,1,1,15,7,0,0,5,1,31,34,0,7,0,0,2,1,0,0,0,1,0,0,0,9,1,1,9,0,0,21,0,0,1,1,0,0,0,1,0,0,5,10,14,0,18,0,0,0,1,2,2,0,3,2,0,0,0,0,0,1,3,0,5,0,0,1,0,22,0,0,1,0,0,10,1,1,5,2,2,1,0,7,1,1,8,16,0,0,41,1,1,5,3,0,6,21,1,18,0,4,0,0,1,1,2,0,6,0,1,0,0,6,4,0,1,5,0,19,0,0,1,1,14,0,11,2,0,0,0,2,6,0,14,3,9,0,1,5,5,3,6,2,0,0,4,0,6,3,2,3,6
10,9,9,12,0,0,0,3,0,0,0,0,0,0,4,0,40,0,0,1,0,0,2,0,6,0,1,0,0,1,0,0,0,2,1,0,7,0,0,0,0,23,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,10,0,0,15,5,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,1,0,0,0,0,2,0,0,0,0,11,11,1,0,0,0,0,2,3,1,0,2,19,71,1,0,0,2,0,20,1,0,0,1,0,1,10,15,0,0,1,16,0,0,0,0,0,0,0,1,2,4,1,3,0,0,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,5,5,1,0,2,3,52,31,0,5,0,0,1,0,0,0,0,0,0,2,0,7,2,0,4,0,0,23,0,0,0,2,1,0,0,0,0,2,4,6,5,1,9,0,0,0,0,0,1,1,5,5,0,0,0,0,0,2,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,12,25,2,0,43,0,0,0,2,0,14,2,1,0,0,1,0,0,1,0,1,1,7,0,0,0,0,4,3,0,1,6,0,29,0,0,0,0,12,0,7,1,0,0,0,0,5,0,14,7,18,0,0,2,5,2,0,1,0,0,4,5,0,3,0,2,4
