molecular_seed	cell_index	row	col	fitted_celltype
0	0	0.3528104691935328	1.9565673768551666	Prolif_Invasive_Tumor
0	1	0.08003144167344467	3.0272062434748754	Invasive_Tumor
0	2	0.19574759682114784	3.83233776886026	Invasive_Tumor
0	3	0.4481786398402916	7.112289981910226	Invasive_Tumor
0	4	0.3735115980299935	8.748080766240056	Prolif_Invasive_Tumor
0	5	-0.1954555759752822	10.933448247084955	Invasive_Tumor
0	6	0.19001768350511788	12.959198425504699	Invasive_Tumor
0	7	-0.03027144165953958	13.861796037364927	Invasive_Tumor
0	8	-0.02064377035871157	15.558898928996035	Invasive_Tumor
0	9	0.08211970038767447	20.08957393282225	Endothelial
0	10	0.028808714232175597	22.848849847911946	Endothelial
0	11	0.290854701392595	29.265141591864875	Invasive_Tumor
0	12	0.1522075450293987	31.93160354446319	Invasive_Tumor
0	13	0.024335003298565683	35.891728082313755	Invasive_Tumor
0	14	0.08877264654908514	39.01830438935578	Invasive_Tumor
0	15	0.06673486547485337	41.210687949726086	Invasive_Tumor
0	16	0.29881581463152124	42.88731846737637	Invasive_Tumor
0	17	-0.041031652753160175	44.20294753896596	Invasive_Tumor
0	18	0.06261354033018028	60.288060728203526	Stromal
0	19	-0.17081914786034497	85.1980645621312	Stromal
0	20	-0.5105979631668157	90.32528629819845	Stromal
0	21	0.13072371908807212	97.25852920420249	T_Cell_&_Tumor_Hybrid
0	22	1.1728872397719012	0.3029764587786012	Invasive_Tumor
0	23	0.8515669959187117	1.3208652638831282	Invasive_Tumor
0	24	1.4539509247975215	2.041613905925993	T_Cell_&_Tumor_Hybrid
0	25	0.709126865080247	3.9141552200855605	Invasive_Tumor
0	26	1.0091517034602893	5.547551272951239	Invasive_Tumor
0	27	0.9625632299948332	6.7354533760956405	Invasive_Tumor
0	28	1.3065558428716915	10.91034344016824	T_Cell_&_Tumor_Hybrid
0	29	1.293871753980057	12.923652982551888	Invasive_Tumor
0	30	1.0309894851393833	13.969441107319582	Invasive_Tumor
0	31	1.0756325039204346	14.79984790195025	Invasive_Tumor
0	32	0.8224428504739775	17.680844477711737	Invasive_Tumor
0	33	0.6038407063552146	18.973955366706655	Endothelial
0	34	0.9304175701347694	23.96211641423764	Endothelial
0	35	1.031269793820796	30.838489191690027	Invasive_Tumor
0	36	1.2460581361455443	32.85156956766992	T_Cell_&_Tumor_Hybrid
0	37	1.2404759697568823	33.811968681625515	Invasive_Tumor
0	38	0.9225346365184095	36.92069525219674	T_Cell_&_Tumor_Hybrid
0	39	0.9395394498849329	38.82873943460095	Invasive_Tumor
0	40	0.7902894069865815	40.2519750663034	Invasive_Tumor
0	41	0.7159964125642049	47.04819934640902	Stromal
0	42	0.6587459618749975	48.805536416394695	CD8+_T_Cells
