col,row,B_Cells,CD4+_T_Cells,CD8+_T_Cells,DCIS_2,Endothelial,IRF7+_DCs,Invasive_Tumor,Macrophages_1,Macrophages_2,Myoepi_ACTA2+,Myoepi_KRT15+,Perivascular-Like,Stromal,Stromal_&_T_Cell_Hybrid
7,7,0.02666666666666667,0.013333333333333334,0.10666666666666667,0.29333333333333333,0.06666666666666667,0.013333333333333334,0.0,0.16,0.0,0.09333333333333334,0.0,0.0,0.22666666666666666,0.0
7,22,0.07894736842105263,0.039473684210526314,0.07894736842105263,0.3026315789473684,0.05263157894736842,0.0,0.0,0.09210526315789473,0.0,0.039473684210526314,0.0,0.0,0.3026315789473684,0.013157894736842105
7,37,0.0,0.04938271604938271,0.09876543209876543,0.09876543209876543,0.08641975308641975,0.012345679012345678,0.0,0.1111111111111111,0.0,0.0,0.0,0.012345679012345678,0.5185185185185185,0.012345679012345678
7,52,0.02127659574468085,0.3404255319148936,0.02127659574468085,0.1702127659574468,0.02127659574468085,0.02127659574468085,0.0851063829787234,0.23404255319148937,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0425531914893617,0.0
7,67,0.07246376811594203,0.057971014492753624,0.043478260869565216,0.2898550724637681,0.014492753623188406,0.0,0.0,0.07246376811594203,0.043478260869565216,0.07246376811594203,0.0,0.028985507246376812,0.2898550724637681,0.014492753623188406
7,82,0.013157894736842105,0.0,0.15789473684210525,0.3157894736842105,0.013157894736842105,0.0,0.0,0.11842105263157894,0.0,0.039473684210526314,0.0,0.013157894736842105,0.3157894736842105,0.013157894736842105
7,97,0.0,0.04054054054054054,0.02702702702702703,0.16216216216216217,0.08108108108108109,0.0,0.0,0.06756756756756757,0.02702702702702703,0.0,0.0,0.013513513513513514,0.581081081081081,0.0
7,112,0.015625,0.03125,0.046875,0.53125,0.015625,0.0,0.0,0.03125,0.015625,0.0625,0.0,0.0,0.25,0.0
7,127,0.0,0.07692307692307693,0.019230769230769232,0.057692307692307696,0.038461538461538464,0.019230769230769232,0.0,0.07692307692307693,0.2692307692307692,0.019230769230769232,0.0,0.11538461538461539,0.21153846153846154,0.09615384615384616
7,142,0.05128205128205128,0.07692307692307693,0.0,0.0,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.2564102564102564,0.0,0.0,0.1282051282051282,0.0,0.23076923076923078
22,7,0.06153846153846154,0.015384615384615385,0.046153846153846156,0.3230769230769231,0.015384615384615385,0.0,0.015384615384615385,0.16923076923076924,0.0,0.13846153846153847,0.0,0.015384615384615385,0.2,0.0
22,22,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.20833333333333334,0.08333333333333333,0.0,0.013888888888888888,0.1111111111111111,0.0,0.08333333333333333,0.0,0.041666666666666664,0.3055555555555556,0.013888888888888888
22,37,0.028169014084507043,0.014084507042253521,0.04225352112676056,0.4647887323943662,0.056338028169014086,0.0,0.0,0.04225352112676056,0.0,0.07042253521126761,0.0,0.028169014084507043,0.2535211267605634,0.0
22,52,0.029411764705882353,0.11764705882352941,0.04411764705882353,0.20588235294117646,0.029411764705882353,0.0,0.0,0.23529411764705882,0.0,0.014705882352941176,0.0,0.014705882352941176,0.3088235294117647,0.0
22,67,0.013513513513513514,0.06756756756756757,0.08108108108108109,0.16216216216216217,0.04054054054054054,0.0,0.0,0.17567567567567569,0.0,0.02702702702702703,0.0,0.013513513513513514,0.4189189189189189,0.0
22,82,0.025974025974025976,0.0,0.15584415584415584,0.23376623376623376,0.03896103896103896,0.0,0.012987012987012988,0.09090909090909091,0.0,0.012987012987012988,0.0,0.0,0.4025974025974026,0.025974025974025976
22,97,0.043478260869565216,0.057971014492753624,0.014492753623188406,0.391304347826087,0.028985507246376812,0.0,0.0,0.08695652173913043,0.0,0.028985507246376812,0.0,0.028985507246376812,0.3188405797101449,0.0
22,112,0.015625,0.1875,0.15625,0.140625,0.046875,0.0,0.046875,0.171875,0.0,0.03125,0.0,0.0,0.203125,0.0
22,127,0.02857142857142857,0.0,0.1,0.2857142857142857,0.04285714285714286,0.0,0.014285714285714285,0.18571428571428572,0.04285714285714286,0.08571428571428572,0.0,0.04285714285714286,0.14285714285714285,0.02857142857142857
22,142,0.03333333333333333,0.26666666666666666,0.08333333333333333,0.0,0.016666666666666666,0.0,0.0,0.3,0.06666666666666667,0.0,0.0,0.05,0.15,0.03333333333333333
37,7,0.016129032258064516,0.14516129032258066,0.04838709677419355,0.08064516129032258,0.04838709677419355,0.016129032258064516,0.03225806451612903,0.3709677419354839,0.016129032258064516,0.016129032258064516,0.0,0.0,0.20967741935483872,0.0
37,22,0.07142857142857142,0.0,0.1,0.3142857142857143,0.02857142857142857,0.0,0.0,0.08571428571428572,0.0,0.1,0.0,0.02857142857142857,0.2714285714285714,0.0
37,37,0.0136986301369863,0.0,0.0821917808219178,0.3013698630136986,0.0273972602739726,0.0,0.0,0.0410958904109589,0.0,0.0273972602739726,0.0,0.0,0.4657534246575342,0.0410958904109589
37,52,0.012048192771084338,0.024096385542168676,0.04819277108433735,0.37349397590361444,0.024096385542168676,0.0,0.024096385542168676,0.0963855421686747,0.0,0.12048192771084337,0.012048192771084338,0.0,0.25301204819277107,0.012048192771084338
37,67,0.014492753623188406,0.028985507246376812,0.10144927536231885,0.2028985507246377,0.014492753623188406,0.0,0.0,0.2608695652173913,0.0,0.15942028985507245,0.0,0.0,0.2028985507246377,0.014492753623188406
37,82,0.04285714285714286,0.04285714285714286,0.12857142857142856,0.21428571428571427,0.0,0.0,0.014285714285714285,0.11428571428571428,0.014285714285714285,0.04285714285714286,0.0,0.02857142857142857,0.34285714285714286,0.014285714285714285
37,97,0.10526315789473684,0.02631578947368421,0.05263157894736842,0.3157894736842105,0.0,0.0,0.0,0.14473684210526316,0.0,0.05263157894736842,0.0,0.013157894736842105,0.2894736842105263,0.0
37,112,0.017241379310344827,0.017241379310344827,0.13793103448275862,0.2413793103448276,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.15517241379310345,0.0,0.10344827586206896,0.0,0.017241379310344827,0.20689655172413793,0.0
37,127,0.03125,0.015625,0.125,0.21875,0.0,0.0,0.03125,0.171875,0.0,0.109375,0.0,0.0,0.296875,0.0
37,142,0.011111111111111112,0.011111111111111112,0.07777777777777778,0.24444444444444444,0.03333333333333333,0.0,0.0,0.23333333333333334,0.022222222222222223,0.0,0.0,0.022222222222222223,0.3333333333333333,0.011111111111111112
