col,row,B_Cells,CD4+_T_Cells,CD8+_T_Cells,DCIS_1,DCIS_2,Endothelial,Invasive_Tumor,Macrophages_1,Myoepi_ACTA2+,Prolif_Invasive_Tumor,Stromal
7,7,0.0,0.0,0.0625,0.0,0.15625,0.0,0.375,0.03125,0.21875,0.09375,0.0625
7,22,0.0,0.04878048780487805,0.0,0.024390243902439025,0.2682926829268293,0.12195121951219512,0.17073170731707318,0.0,0.07317073170731707,0.0975609756097561,0.1951219512195122
7,37,0.07142857142857142,0.0,0.023809523809523808,0.0,0.21428571428571427,0.11904761904761904,0.16666666666666666,0.023809523809523808,0.2857142857142857,0.023809523809523808,0.07142857142857142
7,52,0.0,0.0,0.0,0.0,0.15151515151515152,0.030303030303030304,0.3939393939393939,0.030303030303030304,0.21212121212121213,0.0,0.18181818181818182
7,67,0.0,0.0,0.0,0.0,0.3333333333333333,0.044444444444444446,0.2222222222222222,0.08888888888888889,0.28888888888888886,0.0,0.022222222222222223
7,82,0.034482758620689655,0.06896551724137931,0.0,0.0,0.3103448275862069,0.0,0.06896551724137931,0.0,0.27586206896551724,0.0,0.2413793103448276
7,97,0.10256410256410256,0.05128205128205128,0.0,0.0,0.28205128205128205,0.358974358974359,0.05128205128205128,0.1282051282051282,0.02564102564102564,0.0,0.0
7,112,0.034482758620689655,0.0,0.0,0.0,0.5,0.017241379310344827,0.27586206896551724,0.06896551724137931,0.06896551724137931,0.0,0.034482758620689655
7,127,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.11428571428571428,0.08571428571428572,0.14285714285714285,0.02857142857142857,0.2
7,142,0.0,0.024390243902439025,0.0,0.0,0.17073170731707318,0.024390243902439025,0.34146341463414637,0.04878048780487805,0.17073170731707318,0.024390243902439025,0.1951219512195122
22,7,0.0,0.0,0.0,0.0,0.5581395348837209,0.0,0.16279069767441862,0.046511627906976744,0.16279069767441862,0.046511627906976744,0.023255813953488372
22,22,0.023809523809523808,0.047619047619047616,0.0,0.0,0.5476190476190477,0.023809523809523808,0.09523809523809523,0.023809523809523808,0.07142857142857142,0.0,0.16666666666666666
