col,row,B_Cells,CD4+_T_Cells,CD8+_T_Cells,DCIS_2,Endothelial,IRF7+_DCs,Invasive_Tumor,Macrophages_1,Macrophages_2,Myoepi_ACTA2+,Myoepi_KRT15+,Perivascular-Like,Stromal,Stromal_&_T_Cell_Hybrid
7,7,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.0,0.0,0.2727272727272727,0.0,0.030303030303030304,0.030303030303030304,0.0,0.18181818181818182,0.0
7,22,0.1568627450980392,0.11764705882352941,0.09803921568627451,0.0392156862745098,0.11764705882352941,0.0,0.0392156862745098,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0196078431372549,0.17647058823529413,0.0
7,37,0.017857142857142856,0.03571428571428571,0.07142857142857142,0.375,0.03571428571428571,0.0,0.0,0.03571428571428571,0.017857142857142856,0.2857142857142857,0.0,0.0,0.10714285714285714,0.017857142857142856
7,52,0.05084745762711865,0.01694915254237288,0.05084745762711865,0.2033898305084746,0.06779661016949153,0.01694915254237288,0.2033898305084746,0.03389830508474576,0.0,0.2033898305084746,0.0,0.0,0.11864406779661017,0.03389830508474576
7,67,0.06,0.18,0.14,0.08,0.06,0.0,0.04,0.02,0.0,0.14,0.06,0.0,0.22,0.0
7,82,0.08,0.12,0.08,0.06,0.04,0.0,0.12,0.1,0.0,0.28,0.0,0.0,0.12,0.0
7,97,0.06153846153846154,0.03076923076923077,0.046153846153846156,0.2923076923076923,0.06153846153846154,0.0,0.09230769230769231,0.06153846153846154,0.0,0.2153846153846154,0.0,0.015384615384615385,0.12307692307692308,0.0
7,112,0.0975609756097561,0.14634146341463414,0.0975609756097561,0.12195121951219512,0.024390243902439025,0.024390243902439025,0.0,0.14634146341463414,0.0,0.07317073170731707,0.0,0.0,0.21951219512195122,0.04878048780487805
7,127,0.06666666666666667,0.08888888888888889,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.0,0.0,0.2,0.0,0.24444444444444444,0.0,0.0,0.24444444444444444,0.022222222222222223
7,142,0.1,0.175,0.075,0.05,0.075,0.0,0.025,0.05,0.025,0.2,0.025,0.0,0.15,0.05
22,7,0.0851063829787234,0.0851063829787234,0.02127659574468085,0.2765957446808511,0.06382978723404255,0.0,0.0425531914893617,0.10638297872340426,0.0,0.1276595744680851,0.0,0.0,0.1702127659574468,0.02127659574468085
22,22,0.1590909090909091,0.25,0.18181818181818182,0.0,0.022727272727272728,0.0,0.022727272727272728,0.06818181818181818,0.0,0.0,0.022727272727272728,0.06818181818181818,0.18181818181818182,0.022727272727272728
22,37,0.0425531914893617,0.0851063829787234,0.2127659574468085,0.0851063829787234,0.02127659574468085,0.0,0.0425531914893617,0.2978723404255319,0.0,0.0425531914893617,0.02127659574468085,0.0,0.14893617021276595,0.0
22,52,0.017857142857142856,0.03571428571428571,0.25,0.125,0.16071428571428573,0.0,0.10714285714285714,0.125,0.0,0.10714285714285714,0.0,0.0,0.07142857142857142,0.0
22,67,0.11666666666666667,0.05,0.03333333333333333,0.08333333333333333,0.03333333333333333,0.0,0.0,0.15,0.0,0.08333333333333333,0.0,0.0,0.45,0.0
22,82,0.0,0.1320754716981132,0.24528301886792453,0.03773584905660377,0.03773584905660377,0.0,0.018867924528301886,0.20754716981132076,0.018867924528301886,0.018867924528301886,0.0,0.0,0.24528301886792453,0.03773584905660377
22,97,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.10869565217391304,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.30434782608695654,0.0,0.043478260869565216,0.0,0.021739130434782608,0.2826086956521739,0.0
