col,row,B_Cells,CD4+_T_Cells,CD8+_T_Cells,DCIS_2,Endothelial,IRF7+_DCs,Invasive_Tumor,Macrophages_1,Macrophages_2,Myoepi_ACTA2+,Myoepi_KRT15+,Perivascular-Like,Stromal,Stromal_&_T_Cell_Hybrid
5,5,0.0,0.13333333333333333,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.13333333333333333
5,15,0.125,0.0,0.0625,0.375,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.3125,0.0
5,25,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.16666666666666666,0.0
5,35,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.14285714285714285,0.47619047619047616,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
5,45,0.2,0.2,0.0,0.35,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.05
5,55,0.0,0.0,0.21052631578947367,0.3684210526315789,0.15789473684210525,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684
5,65,0.045454545454545456,0.0,0.22727272727272727,0.09090909090909091,0.0,0.0,0.0,0.3181818181818182,0.0,0.09090909090909091,0.0,0.0,0.22727272727272727,0.0
5,75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
5,85,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.06666666666666667,0.0,0.06666666666666667,0.4,0.0
5,95,0.0,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0
5,105,0.13333333333333333,0.0,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
5,115,0.13333333333333333,0.4666666666666667,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
5,125,0.07692307692307693,0.15384615384615385,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0
5,135,0.0,0.29411764705882354,0.058823529411764705,0.29411764705882354,0.0,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.17647058823529413,0.0
5,145,0.07692307692307693,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.38461538461538464,0.0
15,5,0.0,0.0,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705
15,15,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.25,0.0
15,25,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0
15,35,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0
15,45,0.045454545454545456,0.4090909090909091,0.0,0.3181818181818182,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.0
15,55,0.0,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
15,65,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0
15,75,0.08333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0
15,85,0.0,0.0,0.15789473684210525,0.2631578947368421,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.42105263157894735,0.0
15,95,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.06666666666666667
15,105,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.0,0.047619047619047616,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.047619047619047616
15,115,0.0,0.08695652173913043,0.13043478260869565,0.30434782608695654,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.21739130434782608,0.043478260869565216
15,125,0.0,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.3333333333333333,0.0
15,135,0.0,0.0,0.17391304347826086,0.043478260869565216,0.0,0.0,0.0,0.391304347826087,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.17391304347826086,0.08695652173913043
15,145,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0
25,5,0.0,0.1,0.1,0.65,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0
25,15,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.0
25,25,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333
25,35,0.0,0.0,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.05263157894736842,0.47368421052631576,0.05263157894736842
25,45,0.041666666666666664,0.125,0.08333333333333333,0.3333333333333333,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.25,0.0
