genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
USP53,2.70225433626915e-26,1.39703600595757,1.10091843329484e-25,82.2478768804985,5.35968617970644,1616
CCL5,1.34990542705973e-19,1.79787227357403,4.64029990551782e-19,78.1159002552094,6.43287885138376,359
IL7R,2.00515833069528e-18,1.7770834257941,6.58410198138748e-18,72.4175866366441,6.0858405211985,356
CD3G,6.90496688835306e-16,1.98485151001057,2.0254569539169e-15,69.28942053036,5.95497348651711,252
LUM,5.08407036658516e-22,1.36340269119913,1.83359914860448e-21,66.8486699335448,6.34848890964355,1727
SLC5A6,1.2337785492551e-21,1.34738336963797,4.37792388445357e-21,64.8687018366824,5.10878049511436,1317
MYLK,3.2749063455057e-17,1.68119493468282,1.01475971269191e-16,63.8142212003382,5.48471421905436,392
TPD52,2.62464185523716e-19,1.46781087068903,8.88340320234115e-19,62.7990732192267,6.00168912771484,2214
CD8A,4.39304236115575e-16,1.74908531889594,1.30603962088414e-15,61.8499997411054,6.00913905535249,338
TRAF4,1.27314061237915e-20,1.34410637075555,4.44588785275259e-20,61.5738019466992,5.36281859094471,1657
CD163,2.98187362254472e-16,1.72192423621167,8.98646845150464e-16,61.5567417564594,5.4401663955967,352
KLRB1,4.18926474422007e-14,1.92056029069142,1.18158749195951e-13,59.1602978465635,5.76979861559052,250
IL2RG,2.29167101643323e-15,1.72659002535627,6.54763147552352e-15,58.2024780718831,5.68219510222707,342
AIF1,5.82781575669308e-18,1.45741654207951,1.885469803636e-17,57.835956864929,5.52721225712462,634
FLNB,1.05479974754039e-18,1.36048086934986,3.51599915846796e-18,56.3146305152356,5.57885239176127,1929
RTKN2,1.69203383550784e-17,1.44458251314567,5.39489049002499e-17,55.7869096273756,4.99377005339042,633
EGFL7,1.78843609939128e-12,2.01659729288768,4.74043303453109e-12,54.5483105851742,5.05173175002862,202
PPARG,2.29053747484937e-17,1.4001450964092,7.19883206381229e-17,53.6467835121225,5.20165090733187,740
TCIM,1.9038211591415e-16,1.45676519550062,5.81723131959901e-16,52.7312559570899,6.51658045417534,2276
S100A4,1.00136316924819e-15,1.44983922177581,2.89868285835003e-15,50.0736976590889,5.77149930834882,590
FGL2,9.92737129621083e-14,1.64593143709004,2.76458441160302e-13,49.2806612936168,5.57314373901439,348
EDNRB,3.0185940961405e-11,1.91596592168787,7.63322645001045e-11,46.4116779953054,5.47647128682382,210
SOX17,4.41173128784366e-09,2.37224254067625,9.80384730631925e-09,45.6395710191592,5.33900355852209,127
IGF1,4.49319058803643e-13,1.55507333762749,1.23562741171002e-12,44.2123571803778,5.3657108343079,392
CD3D,2.27845286142282e-09,2.04946621232997,5.16762504652598e-09,40.7839045959889,5.80745966709404,167
IGSF6,1.85690265344328e-12,1.48655714314802,4.86331647330382e-12,40.1550469396231,5.26184070481319,445
CD4,8.85638040709472e-13,1.3656294030943,2.37610206044005e-12,37.8995863907729,5.67960329831242,638
CD69,1.17058256414571e-09,1.81057937653661,2.71082278012692e-09,37.2359486933997,5.71572163393474,219
CCDC6,8.25078922493111e-13,1.32639564484314,2.24095509812944e-12,36.9047004295837,5.79865667599022,2111
GZMA,1.32785262579213e-09,1.78353843087935,3.04299560077363e-09,36.4549953999899,6.14594560246283,234
PTGDS,1.22884043998281e-08,1.84039890043878,2.65044016466881e-08,33.5221477575521,5.34839190873639,197
DMKN,4.36988823303762e-11,1.39848197509634,1.0924720582594e-10,33.358967517661,4.66602189327109,503
ACTG2,7.31498369950773e-12,1.29503485714585,1.89328989869612e-11,33.2061134966563,5.63877039433833,2062
LPXN,2.77282526797124e-10,1.47192103807958,6.77801732170748e-10,32.3910710740715,5.30746672032299,403
CD247,8.86984135692364e-09,1.7283790829404,1.93204465200317e-08,32.0452006529139,5.65923894068388,228
LARS,1.32194901781626e-11,1.27492102419725,3.38173004557649e-11,31.9359159886682,5.54210219454953,1977
ANGPT2,4.79324967174017e-07,2.19382507451313,9.25013094546348e-07,31.9221008474491,5.18945781861549,121
SLAMF7,4.4523431973655e-08,1.86255146638795,9.15435049925616e-08,31.5278747287748,5.93689651952772,189
AVPR1A,1.6319002311251e-07,1.9735821897125,3.26380046225019e-07,30.843834258962,5.58768094431344,155
HDC,5.00216927344475e-11,1.23591178277554,1.23649128107623e-10,29.3140531505603,5.0337915883811,1140
CCND1,4.96678247387919e-07,2.01771394087766,9.43241915960204e-07,29.2877704008227,7.58696678096312,2732
LPL,3.00418213160535e-07,1.84032917380273,5.9010720442248e-07,27.638229694016,5.4772341843336,174
PTN,8.53116368340503e-08,1.68976509660682,1.73782963921213e-07,27.5042303861885,5.02111339021938,219
SMS,5.05758937153901e-10,1.28279618549587,1.20942354536802e-09,27.4582022816526,5.73323256025874,2135
FCER1G,4.66648591045906e-10,1.26674714512996,1.12816142890219e-09,27.2166256383074,5.74209754699655,801
ITGAM,4.59438300366411e-07,1.82723197509451,8.94481646731066e-07,26.6652734485564,5.0964454131468,170
TOP2A,5.18898797704038e-10,1.21409835925861,1.2275025322031e-09,25.9565879206339,5.73637914560065,1310
CENPF,9.06952867200097e-10,1.21677495346332,2.12265564663852e-09,25.3343869017449,5.40164350966594,1160
ESM1,4.99680757987695e-06,2.01101593363398,8.65588714624354e-06,24.5478909888837,5.80927385802151,127
RHOH,3.01405913439805e-09,1.20345501757964,6.76625519966909e-09,23.6117611097402,5.14763216648479,1309
LRRC15,2.68520374993154e-06,1.81781398457474,4.8028034551621e-06,23.3184705180204,5.12632481600201,163
HOXD8,8.04186403523508e-09,1.22849209625131,1.76921008775172e-08,22.8973788483497,5.06540295110368,891
CD86,8.65003950691506e-07,1.5544519777555,1.57273445580274e-06,21.7009762091276,5.12222756712693,243
ZNF562,1.33540617254363e-08,1.19547903494758,2.85232386368542e-08,21.675762668812,5.26121996987175,1590
CLDN4,1.84150864140318e-08,1.21292841435225,3.89549904912212e-08,21.6023710088639,4.95359513597128,968
TMEM147,2.74765281304652e-08,1.23088628351908,5.7026756497192e-08,21.4296486120137,5.57091959734544,2051
PCLAF,2.06522508181633e-08,1.19039883656366,4.32713826666278e-08,21.0646330038652,5.44044534912473,1363
ANKRD29,6.06100564471401e-06,1.64934807913651,1.04173534518522e-05,19.8146655198813,5.05677814330133,189
MDM2,6.3724444721758e-07,1.37624221675099,1.19823742211853e-06,19.6336263015924,6.42495610460064,2492
MRC1,4.90351768510774e-06,1.6039860409627,8.5616975454262e-06,19.6096239186315,5.51895545257071,212
NARS,7.05383882418561e-07,1.37092416685355,1.31512249264478e-06,19.4184878087856,6.25118385775848,2488
SEC11C,8.81240916330017e-08,1.18411180762227,1.77865139075783e-07,19.2353278032991,5.37306158510937,1637
DST,2.57524129089516e-07,1.22639347837815,5.10408183781022e-07,18.6070287759793,5.85179844133235,2112
MNDA,3.235910054956e-05,1.70794723821591,5.27333490437273e-05,17.6578093824993,5.11202146732303,164
HOOK2,7.39673498988708e-07,1.2317667398185,1.36746361157576e-06,17.3889212344676,4.75164218220232,673
FBLIM1,3.88869001038769e-06,1.38494469489128,6.84409441828234e-06,17.2528629682223,5.17419811981419,337
C6orf132,1.05395486633768e-06,1.2463797318509,1.90057434913353e-06,17.1538755534994,4.77684792069581,607
POSTN,4.9734573750629e-07,1.17226761316699,9.43241915960204e-07,17.0142691655095,6.22958286086747,1655
ITGAX,1.40933028389842e-05,1.50775836425139,2.40350901129963e-05,16.8413757352519,5.3686228045146,230
JUP,7.56036454523969e-07,1.16913553806566,1.38606683329394e-06,16.479171459423,5.0632150940744,1234
BASP1,3.64383772767354e-06,1.16120363533915,6.46487338780789e-06,14.541141299851,5.31923990321721,1716
RAPGEF3,2.04735120856068e-05,1.31656247766706,3.38659598408534e-05,14.2141069603394,4.86582320599124,379
MAP3K8,1.49116965800686e-05,1.22208759811712,2.52351788278084e-05,13.5815051091787,4.99282497401202,598
LYZ,1.56225252444204e-05,1.22286608823912,2.60375420740341e-05,13.5332104623129,5.79099760363175,592
HAVCR2,5.6034288980556e-05,1.35765297233013,8.99820698957834e-05,13.2908072447841,5.26193124897598,313
ADAM9,1.53642589721646e-05,1.1742673584895,2.58025723196657e-05,13.0149530377127,5.67442720357048,2032
APOC1,2.8642253030925e-05,1.22390259679024,4.70245945283843e-05,12.8027892245629,5.66226351226343,566
CD14,4.00655538233499e-05,1.23202636447508,6.48119253024778e-05,12.4742590549825,5.37450217785809,518
SELL,0.000753384309055597,1.67430486404913,0.00114306584822229,12.0398175978591,5.61327949359407,137
CTLA4,0.00124843267200804,1.72747188047423,0.00186840263837938,11.5496461625382,5.88595451235084,117
AKR1C1,0.000966849561433797,1.62657434110806,0.00145689659942079,11.2908131643573,4.95359539360549,139
CD8B,0.00072306350105462,1.5202361790682,0.00110468034883345,10.994368584973,5.60631358610916,172
SQLE,6.46650222199292e-05,1.13326536018384,0.000103089165857858,10.931806444425,5.27007074097727,1559
SDC4,8.7846553008567e-05,1.15997576339715,0.000139037709797732,10.8340796504472,4.82029391050077,806
ITM2C,9.09088075888689e-05,1.15721735024627,0.000142856697639651,10.7686638803486,5.40333049094174,850
PIM1,0.000267176275560541,1.25154642765846,0.000416870784562547,10.2972257777974,5.1396124618872,416
ERBB2,0.00621648944015473,1.95376234542019,0.0089387429858434,9.92618714775528,8.52085941112481,2795
STC1,0.000417058672528003,1.19752140676981,0.000641628726966158,9.31945125791162,4.90436580797052,516
HMGA1,0.000270733626891588,1.12835855969203,0.000419446464198234,9.26876050972131,5.43202767046607,1802
FCGR3A,0.00143174012155224,1.23078381400563,0.00212826234284793,8.06023668059728,5.44253865066879,380
HPX,0.00716558208998283,1.40901472401317,0.0101053080756168,6.95837128021118,4.68615769214341,164
PDK4,0.00212456853886976,1.10766354595646,0.00313694683591508,6.81676808288514,5.53459742241805,1064
MKI67,0.00270461999053397,1.10929367423839,0.00396677598611648,6.55902482668736,5.10742791064097,964
DSC2,0.00294545696160602,1.12228277025007,0.00429139424869751,6.54009308951833,4.91661215110607,774
ANKRD28,0.00413893278499703,1.12102580653798,0.00599056060986412,6.15142430843954,4.86724487469976,750
CRISPLD2,0.00736969487229954,1.16432724232269,0.0102616004551006,5.71728801066769,5.07656893843019,460
C2orf42,0.00950046401803394,1.20279768171289,0.0129820005215371,5.60072473115703,4.71612553510883,342
GJB2,0.0128308158771654,1.2855160714393,0.0171077545028872,5.59958654008099,5.40451812291185,227
QARS,0.00628118873918997,1.09634018151565,0.00897312677027139,5.5586596322707,5.4280975191976,1844
SRPK1,0.00676573350120154,1.08823516523303,0.00960297658235057,5.43669730027018,5.18686185176183,1533
SNAI1,0.0242203105248522,1.40463224712113,0.0311606334237865,5.22602377848232,5.16355518180296,140
RUNX1,0.00842836612626533,1.08910150013997,0.0115890034236148,5.20171468092769,5.46898137607571,1733
ENAH,0.0106826023983342,1.1402403397514,0.0144182363658498,5.17570917305155,6.03239984036866,2350
KARS,0.010472254141481,1.08706195404509,0.0142215796983076,4.95594369253744,4.96331673369062,1114
CCPG1,0.011699585791608,1.08412303015984,0.0156945663058155,4.82239805779465,5.0939049619648,1189
EGFR,0.0184946123376097,1.18664988307434,0.0240758267116812,4.73506032848076,5.09254276425242,336
OCIAD2,0.0133994292540141,1.08695107423841,0.0177582797342355,4.68752342689235,4.97507703610197,1032
SMAP2,0.0143017742007057,1.09642121402348,0.0188406606236842,4.65690841317276,5.05034968662025,828
DUSP5,0.00722211811835387,0.89573860718396,0.0101201655161647,4.41653504756516,5.01845437933739,740
TUBA4A,0.0170122207916089,1.07680073139276,0.0222779081794878,4.38669593387318,5.27995082130144,1475
PCOLCE,0.0498368061997371,1.38359419838052,0.0626519849368123,4.14940105920682,5.00623386644604,125
ACTA2,0.0228650630725941,1.07857885737847,0.0295900816233571,4.07502749334799,5.73323978721065,1800
RAB30,0.0403173267275241,1.17077933650909,0.0509759303451454,3.75934196105261,5.02905884204712,321
PTRHD1,0.0307013978312215,1.07572923479451,0.0390422400165822,3.7472458762991,4.94725260036043,1020
ESR1,0.00832149095014309,0.745148603997892,0.0115140126354181,3.56845246214368,4.7547709176101,242
PELI1,0.0259161688264034,0.916263550621743,0.0331485880337718,3.34700833602128,4.94939371415811,788
RORC,0.075477368131515,1.17535663603601,0.093813677903578,3.03703037217803,4.65429647133942,257
C1QA,0.0723925663742901,1.14291264378186,0.0904907079678626,3.00089047952376,5.23172497912337,329
MMP1,0.145796844808088,1.53727993457579,0.174322314444453,2.96009569652283,5.36635285045051,64
POLR2J3,0.103263625100095,1.24069938807646,0.126211097344561,2.81697085579863,6.81912651185647,2702
MZB1,0.0964666873993891,1.12907913891037,0.118562409094221,2.64041653189782,5.16887976359527,328
DAPK3,0.117685793353739,1.12448375231896,0.142257552405619,2.40609946169957,4.91957896515432,325
CXCR4,0.0944892206505275,0.948256840398484,0.116784430017506,2.23719345895667,5.76251621986125,1631
TUBB2B,0.129401672337878,1.09059953773237,0.155564851990891,2.23009498592563,4.80765155210998,455
LAG3,0.167376693609834,1.17287237996687,0.199042554563046,2.09651918014316,4.98341694419814,201
SLAMF1,0.17615258016014,1.18678389285339,0.208352514167907,2.06073716122298,5.44515809924049,178
FAM49A,0.192288231387535,1.20427006078002,0.226221448691218,1.98555209766657,5.05302116980786,158
FSTL3,0.109197257343125,0.827979282208319,0.132725948151865,1.83364236519912,4.78261696940705,225
BACE2,0.19355311533826,1.05270505300519,0.226498326459666,1.72875571861205,4.99501547469294,781
VOPP1,0.201970153814631,1.04432164269434,0.23509753354084,1.67053381213225,5.39876879454793,1868
TRAPPC3,0.233060643357108,1.03789719193946,0.26844681433803,1.51165220220515,5.12721104997613,1449
LGALSL,0.211860500786963,0.933106876673667,0.245312158805957,1.4480206653705,4.90002738960219,496
OXTR,0.333464507687534,1.12439299922336,0.380114982856256,1.2348295787017,4.77840825457482,182
WARS,0.299129937732047,0.968001356840651,0.342753053651304,1.16825879195657,5.124043547066,1385
DNTTIP1,0.346778014692663,1.03975425107539,0.393253418723639,1.10117298267333,4.85337121284054,729
TOMM7,0.380408810947727,1.11034776676364,0.424822022378173,1.07316087237678,6.69119781065532,2683
C1QC,0.372484478081123,1.05701402393643,0.418094822335955,1.04386467605088,5.42469426008659,412
CDC42EP1,0.394092725757873,1.07221261298426,0.437880806397636,0.998411203243767,4.81644273432182,289
NPM3,0.356852362328823,0.924436814082861,0.402602665191493,0.952570323185648,4.77731272463542,306
SFRP4,0.424984419960969,1.10360821841525,0.469832022067403,0.944360609100959,5.3282746408972,178
KRT15,0.439298712189912,1.09118467063909,0.483228583408904,0.897581950097678,4.80270669392122,203
TYROBP,0.494523086491857,1.12972924688663,0.541269049891585,0.795511776092242,4.91492434721336,120
SERPINA3,0.522964683149025,1.06071157541295,0.561679792702429,0.687597097917741,4.97812006054013,248
SVIL,0.520240502875827,1.02041177246931,0.561679792702429,0.666802428688134,5.10732462832957,1276
FAM107B,0.523383443199991,0.979979025238906,0.561679792702429,0.634478524184441,5.25536832887401,1343
DUSP2,0.509855808925453,0.906094352522581,0.555288504770295,0.610369911114325,4.976820429868,180
SEC24A,0.601608603462464,1.0170270754315,0.639390786288609,0.516800483305672,5.30278727494929,1645
CD83,0.584119955271496,0.951632255236776,0.62381742795985,0.511644048920887,5.21181387432825,292
TRIB1,0.624242127283243,1.01738631702848,0.660256096164969,0.479409688862156,5.08269502350371,942
EIF4EBP1,0.709286897843105,1.01401695248325,0.746617787203268,0.348309938555512,4.93947695966404,843
ERN1,0.731093585507644,1.0137185685858,0.765907565769913,0.317510648521471,5.24397480669987,812
CEACAM6,0.748991078526854,1.01592759507064,0.780938565288663,0.293631730955505,5.10196967727735,560
SLC25A37,0.761809733292125,1.01471731513052,0.790557270397489,0.27606241823434,4.83619779262732,597
SERPINB9,0.766688747108179,1.01108056544626,0.791885090909856,0.268618187766961,5.09611265616728,851
APOBEC3B,0.837290852339519,0.975306404085582,0.860766296797636,0.173198593038807,4.93499461211649,239
TIFA,0.894799661792152,0.992269772587299,0.915608956252435,0.110296170605092,4.92741613202414,511
CCL8,0.901288215808766,1.03184758114319,0.917978738323743,0.107240113266269,5.43058325725073,93
MEDAG,0.920252170700223,0.960319048447872,0.932974550940318,0.079809761327774,5.40778868985877,117
CXCL16,0.936857594042289,0.996252616929649,0.945452617840842,0.0649795697662767,4.87263797474885,766
PDE4A,0.969923563241858,0.993506769313433,0.974352437959858,0.0303397210187,4.9255754651058,334
THAP2,1,0.998318416532272,1,0,4.86648726198452,532
